attempt_id,frame,timestamp_ms,ball_x_px,ball_y_px,ball_x_ft,ball_y_ft,is_attempt
0,208,55466.67,353.0,494.0,1.9056,2.6667,False
0,209,55733.33,353.0,494.0,1.9056,2.6667,False
0,210,56000.0,353.0,494.0,1.9056,2.6667,False
0,211,56266.67,353.0,494.0,1.9056,2.6667,False
0,212,56533.33,353.0,494.0,1.9056,2.6667,False
0,213,56800.0,353.0,494.0,1.9056,2.6667,False
0,214,57066.67,353.0,494.0,1.9056,2.6667,False
0,215,57333.33,353.0,494.0,1.9056,2.6667,False
0,216,57600.0,353.0,494.0,1.9056,2.6667,False
0,217,57866.67,353.0,494.0,1.9056,2.6667,False
0,218,58133.33,353.0,494.0,1.9056,2.6667,False
0,219,58400.0,353.0,494.0,1.9056,2.6667,False
0,220,58666.67,353.0,494.0,1.9056,2.6667,False
0,221,58933.33,353.0,494.0,1.9056,2.6667,False
0,222,59200.0,353.0,494.0,1.9056,2.6667,False
0,223,59466.67,353.0,494.0,1.9056,2.6667,False
0,224,59733.33,353.0,494.0,1.9056,2.6667,False
0,225,60000.0,353.0,494.0,1.9056,2.6667,False
0,226,60266.67,353.0,494.0,1.9056,2.6667,False
0,227,60533.33,353.0,494.0,1.9056,2.6667,False
0,228,60800.0,353.0,494.0,1.9056,2.6667,False
0,229,61066.67,353.0,494.0,1.9056,2.6667,False
0,230,61333.33,353.0,494.0,1.9056,2.6667,False
0,231,61600.0,353.0,494.0,1.9056,2.6667,False
0,232,61866.67,353.0,494.0,1.9056,2.6667,False
0,233,62133.33,353.0,494.0,1.9056,2.6667,False
0,234,62400.0,353.0,494.0,1.9056,2.6667,False
0,235,62666.67,353.0,494.0,1.9056,2.6667,False
0,236,62933.33,353.0,494.0,1.9056,2.6667,False
0,237,63200.0,353.0,494.0,1.9056,2.6667,False
0,238,63466.67,353.0,494.0,1.9056,2.6667,False
0,239,63733.33,353.0,494.0,1.9056,2.6667,False
0,240,64000.0,353.0,494.0,1.9056,2.6667,False
0,241,64266.67,353.0,494.0,1.9056,2.6667,False
0,242,64533.33,353.0,494.0,1.9056,2.6667,False
0,243,64800.0,353.0,494.0,1.9056,2.6667,False
0,244,65066.67,353.0,494.0,1.9056,2.6667,False
0,245,65333.33,353.0,494.0,1.9056,2.6667,False
0,246,65600.0,353.0,494.0,1.9056,2.6667,False
0,247,65866.67,353.0,494.0,1.9056,2.6667,False
0,248,66133.33,353.0,494.0,1.9056,2.6667,False
0,249,66400.0,353.0,494.0,1.9056,2.6667,False
0,250,66666.67,353.0,494.0,1.9056,2.6667,False
0,251,66933.33,353.0,494.0,1.9056,2.6667,False
0,252,67200.0,353.0,494.0,1.9056,2.6667,False
0,253,67466.67,353.0,494.0,1.9056,2.6667,False
0,254,67733.33,353.0,494.0,1.9056,2.6667,False
0,255,68000.0,353.0,494.0,1.9056,2.6667,False
0,256,68266.67,353.0,494.0,1.9056,2.6667,False
0,257,68533.33,353.0,494.0,1.9056,2.6667,False
0,258,68800.0,353.0,494.0,1.9056,2.6667,False
0,259,69066.67,353.0,494.0,1.9056,2.6667,False
0,260,69333.33,353.0,494.0,1.9056,2.6667,False
0,261,69600.0,353.0,494.0,1.9056,2.6667,False
0,262,69866.67,353.0,494.0,1.9056,2.6667,False
0,263,70133.33,353.0,494.0,1.9056,2.6667,False
0,264,70400.0,353.0,494.0,1.9056,2.6667,False
0,265,70666.67,353.0,494.0,1.9056,2.6667,False
0,266,70933.33,353.0,494.0,1.9056,2.6667,False
0,267,71200.0,353.0,494.0,1.9056,2.6667,False
0,268,71466.67,353.0,494.0,1.9056,2.6667,False
0,269,71733.33,353.0,494.0,1.9056,2.6667,False
0,270,72000.0,353.0,494.0,1.9056,2.6667,False
0,271,72266.67,353.0,494.0,1.9056,2.6667,False
0,272,72533.33,353.0,494.0,1.9056,2.6667,False
0,273,72800.0,353.0,494.0,1.9056,2.6667,False
0,274,73066.67,353.0,494.0,1.9056,2.6667,False
0,275,73333.33,353.0,494.0,1.9056,2.6667,False
0,276,73600.0,353.0,494.0,1.9056,2.6667,False
0,277,73866.67,353.0,494.0,1.9056,2.6667,False
0,278,74133.33,353.0,494.0,1.9056,2.6667,False
0,279,74400.0,353.0,494.0,1.9056,2.6667,False
0,280,74666.67,353.0,494.0,1.9056,2.6667,False
0,281,74933.33,353.0,494.0,1.9056,2.6667,False
0,282,75200.0,353.0,494.0,1.9056,2.6667,False
0,283,75466.67,353.0,494.0,1.9056,2.6667,False
0,284,75733.33,353.0,494.0,1.9056,2.6667,False
0,285,76000.0,353.0,494.0,1.9056,2.6667,False
0,286,76266.67,353.0,494.0,1.9056,2.6667,False
0,287,76533.33,353.0,494.0,1.9056,2.6667,False
0,288,76800.0,353.0,494.0,1.9056,2.6667,False
0,289,77066.67,353.0,494.0,1.9056,2.6667,False
0,290,77333.33,353.0,494.0,1.9056,2.6667,False
0,291,77600.0,353.0,494.0,1.9056,2.6667,False
0,292,77866.67,353.0,494.0,1.9056,2.6667,False
0,293,78133.33,353.0,494.0,1.9056,2.6667,False
0,294,78400.0,353.0,494.0,1.9056,2.6667,False
0,295,78666.67,353.0,494.0,1.9056,2.6667,False
0,296,78933.33,353.0,494.0,1.9056,2.6667,False
0,297,79200.0,353.0,494.0,1.9056,2.6667,False
0,298,79466.67,353.0,494.0,1.9056,2.6667,False
