track_id,frame,cx,cy,diam,circ,track_hits,track_age
15,46,1259.7679324894514,520.704641350211,15.264537811279297,0.2158439580227694,4,0
40,46,1164.2240437158468,438.6448087431694,9.617892265319824,0.41980745051444085,3,0
22,46,1158.4547461368652,605.4657836644591,12.53016471862793,0.6122707465359525,3,0
4,46,1189.6534601162175,579.1003697834126,54.03722381591797,0.13756990091402124,5,0
45,46,901.3131313131313,331.050505050505,10.295830726623535,0.19818522559932925,3,0
33,46,1062.8830409356724,594.6081871345028,7.810449600219727,0.5948437598873402,4,0
31,46,1124.8121402407116,633.0230245944531,58.821964263916016,0.11720348065786058,3,0
46,46,851.7111111111111,339.9185185185185,8.2826509475708,0.41759368054140794,3,0
16,46,996.5176811594202,591.0753623188406,37.25572967529297,0.26373138785432015,4,1
34,46,1001.5392156862744,555.7058823529412,7.280309677124023,0.4083751754570833,3,1
29,46,952.3806451612903,276.5806451612903,37.855186462402344,0.34429526184959686,4,1
6,46,602.7008547008546,404.95299145299145,10.647287368774414,0.43802285758101855,3,4
0,46,563.0158102766799,403.4242424242424,23.174137115478516,0.29991176290514704,5,4
12,46,495.4483568075117,401.9225352112676,21.023996353149414,0.20452100693632758,3,4
2,46,50.095238095238095,286.26666666666665,16.65924644470215,0.160571127618003,5,4
10,46,1256.1652661064425,715.9019607843137,15.264537811279297,0.32513203803429824,3,4
1,46,1250.7222222222222,222.30888888888884,12.53016471862793,0.6082159733800852,5,5
8,46,1247.2162030258662,247.93704245973646,30.165328979492188,0.47784241270280586,3,5
7,46,645.6644591611479,389.67328918322295,12.649311065673828,0.6007908709733562,4,5
41,48,1140.937106918239,445.06918238993705,8.544203758239746,0.46218175701192277,3,0
34,48,990.012987012987,567.9264069264069,10.64870834350586,0.43229178589054984,4,0
45,48,898.0,312.0,8.944472312927246,0.7002503700134505,4,0
46,48,856.216,308.64,18.973865509033203,0.4420877651290271,4,0
7,48,651.567049808429,350.42911877394636,9.849058151245117,0.5709656381356127,5,0
35,48,1038.29889298893,545.7662976629766,18.601276397705078,0.4986133724760211,4,0
30,48,1086.3939393939395,655.3333333333334,11.313908576965332,0.16412273013496137,3,0
29,48,936.1850577754255,326.39252006703714,79.93077087402344,0.3765555144583876,5,0
16,48,992.5249042145592,530.9923371647509,14.406173706054688,0.26687142917840917,5,0
14,48,1240.224919093851,568.0129449838187,24.083389282226562,0.2261060234475413,3,1
15,48,1259.7679324894514,520.704641350211,15.264537811279297,0.2158439580227694,4,1
40,48,1164.2240437158468,438.6448087431694,9.617892265319824,0.41980745051444085,3,1
22,48,1158.4547461368652,605.4657836644591,12.53016471862793,0.6122707465359525,3,1
4,48,1189.6534601162175,579.1003697834126,54.03722381591797,0.13756990091402124,5,1
33,48,1062.8830409356724,594.6081871345028,7.810449600219727,0.5948437598873402,4,1
31,48,1124.8121402407116,633.0230245944531,58.821964263916016,0.11720348065786058,3,1
6,48,602.7008547008546,404.95299145299145,10.647287368774414,0.43802285758101855,3,5
0,48,563.0158102766799,403.4242424242424,23.174137115478516,0.29991176290514704,5,5
12,48,495.4483568075117,401.9225352112676,21.023996353149414,0.20452100693632758,3,5
2,48,50.095238095238095,286.26666666666665,16.65924644470215,0.160571127618003,5,5
10,48,1256.1652661064425,715.9019607843137,15.264537811279297,0.32513203803429824,3,5
34,50,989.0748299319728,570.1836734693877,10.295830726623535,0.2942750319505192,5,0
46,50,853.5398075240594,307.0,25.51573371887207,0.3725537817248871,5,0
16,50,985.1238095238094,532.295238095238,7.720487594604492,0.37381670782436455,6,0
15,50,1277.5227272727273,514.4318181818181,9.000200271606445,0.3458027578984543,5,0
35,50,1045.3525261078182,528.203217612193,46.400630950927734,0.3492064433177989,5,0
65,50,472.6308851224105,242.63841807909606,29.15496063232422,0.13256487622706858,3,0
45,50,854.8311874105865,325.0829756795422,20.6157283782959,0.3490106478390902,5,0
41,50,1081.100149476831,488.6591928251121,18.868162155151367,0.3987730372130764,4,0
7,50,651.567049808429,350.42911877394636,9.849058151245117,0.5709656381356127,5,1
30,50,1086.3939393939395,655.3333333333334,11.313908576965332,0.16412273013496137,3,1
29,50,936.1850577754255,326.39252006703714,79.93077087402344,0.3765555144583876,5,1
14,50,1240.224919093851,568.0129449838187,24.083389282226562,0.2261060234475413,3,2
40,50,1164.2240437158468,438.6448087431694,9.617892265319824,0.41980745051444085,3,2
22,50,1158.4547461368652,605.4657836644591,12.53016471862793,0.6122707465359525,3,2
4,50,1189.6534601162175,579.1003697834126,54.03722381591797,0.13756990091402124,5,2
33,50,1062.8830409356724,594.6081871345028,7.810449600219727,0.5948437598873402,4,2
31,50,1124.8121402407116,633.0230245944531,58.821964263916016,0.11720348065786058,3,2
49,52,973.0,675.0,8.944472312927246,0.7002503700134505,3,0
46,52,861.3615023474179,308.28169014084506,12.206755638122559,0.6066915776813635,6,0
65,52,482.22967479674793,235.59349593495932,18.945323944091797,0.29088404427983594,4,0
53,52,823.8645161290323,387.73978494623657,14.422405242919922,0.47439099068294954,3,0
55,52,806.7830687830688,281.6031746031746,11.662103652954102,0.2948946395198157,3,0
58,52,902.2816901408451,624.2707355242566,32.64985275268555,0.1272029761097034,3,0
35,52,1062.0871794871794,521.3128205128204,13.153146743774414,0.2391851148818137,6,0
70,52,720.2902711323763,343.85964912280696,15.000200271606445,0.5913332425926834,3,0
41,52,1075.4019607843136,508.0,10.814840316772461,0.18506266726127188,5,0
31,52,1148.2322097378276,633.9206673476335,77.23694610595703,0.10447505952842027,4,0
45,52,879.0,320.0,8.944472312927246,0.7002503700134505,6,0
4,52,1214.5151515151515,574.3403263403263,40.00019836425781,0.11379465566828592,6,0
64,52,707.0,337.0,8.944472312927246,0.7002503700134505,3,0
30,52,1090.6360856269114,682.9449541284404,14.224983215332031,0.34292811768833886,4,0
48,52,954.246212121212,608.8446969696969,14.422405242919922,0.26933165922644875,3,0
63,52,768.6993464052288,324.0130718954248,9.487032890319824,0.3607360010747255,3,0
29,52,895.9939668174961,311.71644042232276,16.12471580505371,0.5411133623558456,6,0
72,52,748.8841807909604,354.05367231638417,14.775178909301758,0.34410947701476413,3,0
16,52,928.2719298245613,538.9736842105264,7.615972995758057,0.417073818912782,7,0
17,52,621.829931972789,454.1020408163265,13.60167121887207,0.16861323365844028,3,0
34,52,989.0748299319728,570.1836734693877,10.295830726623535,0.2942750319505192,5,1
15,52,1277.5227272727273,514.4318181818181,9.000200271606445,0.3458027578984543,5,1
7,52,651.567049808429,350.42911877394636,9.849058151245117,0.5709656381356127,5,2
14,52,1240.224919093851,568.0129449838187,24.083389282226562,0.2261060234475413,3,3
40,52,1164.2240437158468,438.6448087431694,9.617892265319824,0.41980745051444085,3,3
22,52,1158.4547461368652,605.4657836644591,12.53016471862793,0.6122707465359525,3,3
33,52,1062.8830409356724,594.6081871345028,7.810449600219727,0.5948437598873402,4,3
66,54,762.9432098765432,687.6938271604938,11.662103652954102,0.6319170846853194,3,0
63,54,758.6944444444443,333.15972222222223,10.295830726623535,0.2882694190535698,4,0
72,54,764.5106918238993,344.82893081761,19.20957374572754,0.4571834922062748,4,0
73,54,787.5092592592592,714.8148148148148,12.041794776916504,0.15805206734615054,3,0
69,54,780.0666666666666,344.2190476190476,11.358955383300781,0.1726916662673551,3,0
45,54,882.3703703703703,357.984126984127,11.662103652954102,0.2948946395198157,7,0
57,54,813.9191919191919,714.973063973064,14.765023231506348,0.28909930546152657,3,0
41,54,1122.1692047377326,523.4010152284264,19.20957374572754,0.3398684828854194,6,0
22,54,1207.6470588235295,632.1372549019608,23.021928787231445,0.2246147732732116,4,0
7,54,605.2457912457912,314.037037037037,16.03141975402832,0.24522872863927184,6,0
71,54,1034.9342403628116,322.05442176870747,12.1331148147583,0.6357009245942676,3,0
49,54,973.0,675.0,8.944472312927246,0.7002503700134505,3,1
46,54,861.3615023474179,308.28169014084506,12.206755638122559,0.6066915776813635,6,1
65,54,482.22967479674793,235.59349593495932,18.945323944091797,0.29088404427983594,4,1
53,54,823.8645161290323,387.73978494623657,14.422405242919922,0.47439099068294954,3,1
55,54,806.7830687830688,281.6031746031746,11.662103652954102,0.2948946395198157,3,1
58,54,902.2816901408451,624.2707355242566,32.64985275268555,0.1272029761097034,3,1
35,54,1062.0871794871794,521.3128205128204,13.153146743774414,0.2391851148818137,6,1
70,54,720.2902711323763,343.85964912280696,15.000200271606445,0.5913332425926834,3,1
31,54,1148.2322097378276,633.9206673476335,77.23694610595703,0.10447505952842027,4,1
4,54,1214.5151515151515,574.3403263403263,40.00019836425781,0.11379465566828592,6,1
64,54,707.0,337.0,8.944472312927246,0.7002503700134505,3,1
30,54,1090.6360856269114,682.9449541284404,14.224983215332031,0.34292811768833886,4,1
48,54,954.246212121212,608.8446969696969,14.422405242919922,0.26933165922644875,3,1
29,54,895.9939668174961,311.71644042232276,16.12471580505371,0.5411133623558456,6,1
16,54,928.2719298245613,538.9736842105264,7.615972995758057,0.417073818912782,7,1
17,54,621.829931972789,454.1020408163265,13.60167121887207,0.16861323365844028,3,1
34,54,989.0748299319728,570.1836734693877,10.295830726623535,0.2942750319505192,5,2
15,54,1277.5227272727273,514.4318181818181,9.000200271606445,0.3458027578984543,5,2
14,54,1240.224919093851,568.0129449838187,24.083389282226562,0.2261060234475413,3,4
40,54,1164.2240437158468,438.6448087431694,9.617892265319824,0.41980745051444085,3,4
33,54,1062.8830409356724,594.6081871345028,7.810449600219727,0.5948437598873402,4,4
57,56,805.3898809523808,714.2738095238094,13.038604736328125,0.4194072231653542,4,0
70,56,729.1939393939393,343.06060606060606,14.765023231506348,0.16061072525640366,4,0
49,56,958.3502824858757,662.1073446327683,11.401954650878906,0.2889172789074548,4,0
45,56,911.9662447257383,358.25738396624473,15.297258377075195,0.21492157272524576,8,0
29,56,908.1037037037037,279.2814814814815,9.866089820861816,0.2943082977646924,7,0
33,56,1101.4398682042834,591.3020318506315,42.21378707885742,0.2168503779790248,5,0
71,56,1006.1433435478378,289.7681307456588,55.158485412597656,0.20485102902221744,4,0
55,56,775.9083333333333,248.64166666666665,13.038604736328125,0.1497882939876265,4,0
40,56,1123.3501773049645,416.7225177304964,27.527507781982422,0.3158887648582042,4,0
41,56,1140.4641744548285,568.2679127725856,22.847518920898438,0.1304925774737642,7,0
73,56,845.1580952380951,710.1542857142857,23.021928787231445,0.2102009910310804,4,0
22,56,1210.7204301075267,690.010752688172,8.256354331970215,0.28951106759250694,5,0
66,56,762.9432098765432,687.6938271604938,11.662103652954102,0.6319170846853194,3,1
63,56,758.6944444444443,333.15972222222223,10.295830726623535,0.2882694190535698,4,1
72,56,764.5106918238993,344.82893081761,19.20957374572754,0.4571834922062748,4,1
69,56,780.0666666666666,344.2190476190476,11.358955383300781,0.1726916662673551,3,1
7,56,605.2457912457912,314.037037037037,16.03141975402832,0.24522872863927184,6,1
46,56,861.3615023474179,308.28169014084506,12.206755638122559,0.6066915776813635,6,2
65,56,482.22967479674793,235.59349593495932,18.945323944091797,0.29088404427983594,4,2
53,56,823.8645161290323,387.73978494623657,14.422405242919922,0.47439099068294954,3,2
58,56,902.2816901408451,624.2707355242566,32.64985275268555,0.1272029761097034,3,2
35,56,1062.0871794871794,521.3128205128204,13.153146743774414,0.2391851148818137,6,2
31,56,1148.2322097378276,633.9206673476335,77.23694610595703,0.10447505952842027,4,2
4,56,1214.5151515151515,574.3403263403263,40.00019836425781,0.11379465566828592,6,2
64,56,707.0,337.0,8.944472312927246,0.7002503700134505,3,2
30,56,1090.6360856269114,682.9449541284404,14.224983215332031,0.34292811768833886,4,2
48,56,954.246212121212,608.8446969696969,14.422405242919922,0.26933165922644875,3,2
16,56,928.2719298245613,538.9736842105264,7.615972995758057,0.417073818912782,7,2
17,56,621.829931972789,454.1020408163265,13.60167121887207,0.16861323365844028,3,2
34,56,989.0748299319728,570.1836734693877,10.295830726623535,0.2942750319505192,5,3
15,56,1277.5227272727273,514.4318181818181,9.000200271606445,0.3458027578984543,5,3
14,56,1240.224919093851,568.0129449838187,24.083389282226562,0.2261060234475413,3,5
75,58,888.546783625731,711.8947368421053,15.811588287353516,0.29029127279560496,3,0
78,58,863.1666666666666,353.50925925925924,6.383331298828125,0.5624550926905014,3,0
70,58,723.6458333333333,332.60416666666663,8.062458038330078,0.6267944788253076,5,0
61,58,1109.845804988662,482.08616780045344,19.925058364868164,0.23572098830571708,3,0
46,58,868.1047619047619,292.67619047619047,8.485481262207031,0.3094533651291045,7,0
49,58,984.4102564102564,670.4166666666666,15.811588287353516,0.1324135630295742,5,0
30,58,1102.726679712981,657.9791258969341,38.11843490600586,0.22388804371577184,5,0
31,58,1120.1715210355985,641.3106796116505,23.60104751586914,0.1177212294661796,5,0
29,58,895.1234567901234,242.4320987654321,16.64955711364746,0.18602005598594964,8,0
50,58,58.95161290322581,589.3709677419355,12.083246231079102,0.5406728438197681,3,0
53,58,866.1981981981982,388.68468468468467,13.9285888671875,0.12141367597155232,4,0
55,58,808.4907407407408,213.66666666666666,12.1331148147583,0.46704557725293133,5,0
56,58,652.1384615384616,228.64615384615385,11.882813453674316,0.29305890401211865,3,0
69,58,822.0,313.0,10.770529747009277,0.6585477040034776,4,0
33,58,1058.4595070422536,637.7728873239437,54.7701416015625,0.12054264901655816,6,0
63,58,818.9031007751937,292.75581395348837,9.685174942016602,0.5836649778601792,5,0
34,58,1041.88,624.92,10.440506935119629,0.2920162065354829,6,0
57,58,805.3898809523808,714.2738095238094,13.038604736328125,0.4194072231653542,4,1
45,58,911.9662447257383,358.25738396624473,15.297258377075195,0.21492157272524576,8,1
71,58,1006.1433435478378,289.7681307456588,55.158485412597656,0.20485102902221744,4,1
40,58,1123.3501773049645,416.7225177304964,27.527507781982422,0.3158887648582042,4,1
41,58,1140.4641744548285,568.2679127725856,22.847518920898438,0.1304925774737642,7,1
73,58,845.1580952380951,710.1542857142857,23.021928787231445,0.2102009910310804,4,1
22,58,1210.7204301075267,690.010752688172,8.256354331970215,0.28951106759250694,5,1
66,58,762.9432098765432,687.6938271604938,11.662103652954102,0.6319170846853194,3,2
72,58,764.5106918238993,344.82893081761,19.20957374572754,0.4571834922062748,4,2
7,58,605.2457912457912,314.037037037037,16.03141975402832,0.24522872863927184,6,2
65,58,482.22967479674793,235.59349593495932,18.945323944091797,0.29088404427983594,4,3
58,58,902.2816901408451,624.2707355242566,32.64985275268555,0.1272029761097034,3,3
35,58,1062.0871794871794,521.3128205128204,13.153146743774414,0.2391851148818137,6,3
4,58,1214.5151515151515,574.3403263403263,40.00019836425781,0.11379465566828592,6,3
64,58,707.0,337.0,8.944472312927246,0.7002503700134505,3,3
48,58,954.246212121212,608.8446969696969,14.422405242919922,0.26933165922644875,3,3
16,58,928.2719298245613,538.9736842105264,7.615972995758057,0.417073818912782,7,3
17,58,621.829931972789,454.1020408163265,13.60167121887207,0.16861323365844028,3,3
15,58,1277.5227272727273,514.4318181818181,9.000200271606445,0.3458027578984543,5,4
30,60,1080.0752688172042,661.5591397849462,12.083246231079102,0.13516821095494203,6,0
72,60,777.7156862745097,369.4901960784314,9.219744682312012,0.25463684869958425,5,0
4,60,1208.057142857143,604.9904761904761,11.704899787902832,0.1626345332743822,7,0
22,60,1176.9308176100628,680.2264150943396,16.40142059326172,0.1254275852411312,6,0
75,60,888.546783625731,711.8947368421053,15.811588287353516,0.29029127279560496,3,1
78,60,863.1666666666666,353.50925925925924,6.383331298828125,0.5624550926905014,3,1
70,60,723.6458333333333,332.60416666666663,8.062458038330078,0.6267944788253076,5,1
61,60,1109.845804988662,482.08616780045344,19.925058364868164,0.23572098830571708,3,1
46,60,868.1047619047619,292.67619047619047,8.485481262207031,0.3094533651291045,7,1
49,60,984.4102564102564,670.4166666666666,15.811588287353516,0.1324135630295742,5,1
31,60,1120.1715210355985,641.3106796116505,23.60104751586914,0.1177212294661796,5,1
29,60,895.1234567901234,242.4320987654321,16.64955711364746,0.18602005598594964,8,1
50,60,58.95161290322581,589.3709677419355,12.083246231079102,0.5406728438197681,3,1
53,60,866.1981981981982,388.68468468468467,13.9285888671875,0.12141367597155232,4,1
55,60,808.4907407407408,213.66666666666666,12.1331148147583,0.46704557725293133,5,1
56,60,652.1384615384616,228.64615384615385,11.882813453674316,0.29305890401211865,3,1
69,60,822.0,313.0,10.770529747009277,0.6585477040034776,4,1
33,60,1058.4595070422536,637.7728873239437,54.7701416015625,0.12054264901655816,6,1
63,60,818.9031007751937,292.75581395348837,9.685174942016602,0.5836649778601792,5,1
34,60,1041.88,624.92,10.440506935119629,0.2920162065354829,6,1
57,60,805.3898809523808,714.2738095238094,13.038604736328125,0.4194072231653542,4,2
45,60,911.9662447257383,358.25738396624473,15.297258377075195,0.21492157272524576,8,2
71,60,1006.1433435478378,289.7681307456588,55.158485412597656,0.20485102902221744,4,2
40,60,1123.3501773049645,416.7225177304964,27.527507781982422,0.3158887648582042,4,2
41,60,1140.4641744548285,568.2679127725856,22.847518920898438,0.1304925774737642,7,2
73,60,845.1580952380951,710.1542857142857,23.021928787231445,0.2102009910310804,4,2
66,60,762.9432098765432,687.6938271604938,11.662103652954102,0.6319170846853194,3,3
7,60,605.2457912457912,314.037037037037,16.03141975402832,0.24522872863927184,6,3
65,60,482.22967479674793,235.59349593495932,18.945323944091797,0.29088404427983594,4,4
58,60,902.2816901408451,624.2707355242566,32.64985275268555,0.1272029761097034,3,4
35,60,1062.0871794871794,521.3128205128204,13.153146743774414,0.2391851148818137,6,4
64,60,707.0,337.0,8.944472312927246,0.7002503700134505,3,4
48,60,954.246212121212,608.8446969696969,14.422405242919922,0.26933165922644875,3,4
16,60,928.2719298245613,538.9736842105264,7.615972995758057,0.417073818912782,7,4
17,60,621.829931972789,454.1020408163265,13.60167121887207,0.16861323365844028,3,4
15,60,1277.5227272727273,514.4318181818181,9.000200271606445,0.3458027578984543,5,5
91,62,1143.1328443357784,238.56968215158923,43.416786193847656,0.13813002335086433,3,0
22,62,1193.8666666666666,681.4074074074074,12.72812271118164,0.3536665004487476,7,0
30,62,1103.4074074074074,713.9876543209875,10.295830726623535,0.324303096435266,7,0
31,62,1125.4071246819337,701.0407124681933,22.02291488647461,0.17194985658505063,6,0
72,62,777.7156862745097,369.4901960784314,9.219744682312012,0.25463684869958425,5,1
4,62,1208.057142857143,604.9904761904761,11.704899787902832,0.1626345332743822,7,1
75,62,888.546783625731,711.8947368421053,15.811588287353516,0.29029127279560496,3,2
78,62,863.1666666666666,353.50925925925924,6.383331298828125,0.5624550926905014,3,2
70,62,723.6458333333333,332.60416666666663,8.062458038330078,0.6267944788253076,5,2
61,62,1109.845804988662,482.08616780045344,19.925058364868164,0.23572098830571708,3,2
46,62,868.1047619047619,292.67619047619047,8.485481262207031,0.3094533651291045,7,2
49,62,984.4102564102564,670.4166666666666,15.811588287353516,0.1324135630295742,5,2
29,62,895.1234567901234,242.4320987654321,16.64955711364746,0.18602005598594964,8,2
50,62,58.95161290322581,589.3709677419355,12.083246231079102,0.5406728438197681,3,2
53,62,866.1981981981982,388.68468468468467,13.9285888671875,0.12141367597155232,4,2
55,62,808.4907407407408,213.66666666666666,12.1331148147583,0.46704557725293133,5,2
56,62,652.1384615384616,228.64615384615385,11.882813453674316,0.29305890401211865,3,2
69,62,822.0,313.0,10.770529747009277,0.6585477040034776,4,2
33,62,1058.4595070422536,637.7728873239437,54.7701416015625,0.12054264901655816,6,2
63,62,818.9031007751937,292.75581395348837,9.685174942016602,0.5836649778601792,5,2
34,62,1041.88,624.92,10.440506935119629,0.2920162065354829,6,2
57,62,805.3898809523808,714.2738095238094,13.038604736328125,0.4194072231653542,4,3
45,62,911.9662447257383,358.25738396624473,15.297258377075195,0.21492157272524576,8,3
71,62,1006.1433435478378,289.7681307456588,55.158485412597656,0.20485102902221744,4,3
40,62,1123.3501773049645,416.7225177304964,27.527507781982422,0.3158887648582042,4,3
41,62,1140.4641744548285,568.2679127725856,22.847518920898438,0.1304925774737642,7,3
73,62,845.1580952380951,710.1542857142857,23.021928787231445,0.2102009910310804,4,3
66,62,762.9432098765432,687.6938271604938,11.662103652954102,0.6319170846853194,3,4
7,62,605.2457912457912,314.037037037037,16.03141975402832,0.24522872863927184,6,4
65,62,482.22967479674793,235.59349593495932,18.945323944091797,0.29088404427983594,4,5
58,62,902.2816901408451,624.2707355242566,32.64985275268555,0.1272029761097034,3,5
35,62,1062.0871794871794,521.3128205128204,13.153146743774414,0.2391851148818137,6,5
64,62,707.0,337.0,8.944472312927246,0.7002503700134505,3,5
48,62,954.246212121212,608.8446969696969,14.422405242919922,0.26933165922644875,3,5
16,62,928.2719298245613,538.9736842105264,7.615972995758057,0.417073818912782,7,5
17,62,621.829931972789,454.1020408163265,13.60167121887207,0.16861323365844028,3,5
99,64,309.5539215686274,412.7990196078431,10.295830726623535,0.40838167699255723,3,0
17,64,552.6346153846154,431.6923076923077,11.401954650878906,0.5092779153622932,4,0
91,64,1143.1328443357784,238.56968215158923,43.416786193847656,0.13813002335086433,3,1
22,64,1193.8666666666666,681.4074074074074,12.72812271118164,0.3536665004487476,7,1
30,64,1103.4074074074074,713.9876543209875,10.295830726623535,0.324303096435266,7,1
31,64,1125.4071246819337,701.0407124681933,22.02291488647461,0.17194985658505063,6,1
72,64,777.7156862745097,369.4901960784314,9.219744682312012,0.25463684869958425,5,2
4,64,1208.057142857143,604.9904761904761,11.704899787902832,0.1626345332743822,7,2
75,64,888.546783625731,711.8947368421053,15.811588287353516,0.29029127279560496,3,3
78,64,863.1666666666666,353.50925925925924,6.383331298828125,0.5624550926905014,3,3
70,64,723.6458333333333,332.60416666666663,8.062458038330078,0.6267944788253076,5,3
61,64,1109.845804988662,482.08616780045344,19.925058364868164,0.23572098830571708,3,3
46,64,868.1047619047619,292.67619047619047,8.485481262207031,0.3094533651291045,7,3
49,64,984.4102564102564,670.4166666666666,15.811588287353516,0.1324135630295742,5,3
29,64,895.1234567901234,242.4320987654321,16.64955711364746,0.18602005598594964,8,3
50,64,58.95161290322581,589.3709677419355,12.083246231079102,0.5406728438197681,3,3
53,64,866.1981981981982,388.68468468468467,13.9285888671875,0.12141367597155232,4,3
55,64,808.4907407407408,213.66666666666666,12.1331148147583,0.46704557725293133,5,3
56,64,652.1384615384616,228.64615384615385,11.882813453674316,0.29305890401211865,3,3
69,64,822.0,313.0,10.770529747009277,0.6585477040034776,4,3
33,64,1058.4595070422536,637.7728873239437,54.7701416015625,0.12054264901655816,6,3
63,64,818.9031007751937,292.75581395348837,9.685174942016602,0.5836649778601792,5,3
34,64,1041.88,624.92,10.440506935119629,0.2920162065354829,6,3
57,64,805.3898809523808,714.2738095238094,13.038604736328125,0.4194072231653542,4,4
45,64,911.9662447257383,358.25738396624473,15.297258377075195,0.21492157272524576,8,4
71,64,1006.1433435478378,289.7681307456588,55.158485412597656,0.20485102902221744,4,4
40,64,1123.3501773049645,416.7225177304964,27.527507781982422,0.3158887648582042,4,4
41,64,1140.4641744548285,568.2679127725856,22.847518920898438,0.1304925774737642,7,4
73,64,845.1580952380951,710.1542857142857,23.021928787231445,0.2102009910310804,4,4
66,64,762.9432098765432,687.6938271604938,11.662103652954102,0.6319170846853194,3,5
