frame,timestamp_ms,left_ankle_x,left_ankle_y,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_visibility,left_wrist_x,left_wrist_y,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_visibility,signal
1374,365046.0,0.9175482988357544,0.7684585452079773,0.6133713126182556,0.9081817865371704,0.8001050353050232,0.5629603862762451,,,0.0,,,0.0,0.8460477590560913,0.7800066471099854,0.9804386496543884,0.8576594591140747,0.7475038170814514,0.9871769547462463,0
1376,365587.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1378,366119.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1380,366640.0,0.5949836373329163,0.5884238481521606,0.5844413638114929,0.5389589667320251,0.5032095313072205,0.5180242657661438,,,0.0,,,0.0,0.5678208470344543,0.43104425072669983,0.9823718667030334,0.5586862564086914,0.41611096262931824,0.9883852005004883,0
1382,367179.00000000006,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1384,367703.00000000006,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1386,368234.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1388,368765.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1390,369296.0,0.7155910730361938,1.1180546283721924,0.5315274596214294,,,0.0,,,0.0,,,0.0,0.7113819122314453,0.8114970922470093,0.9841263294219971,0.7429589629173279,0.7963301539421082,0.9893935918807983,0
1392,369836.0,,,0.0,,,0.0,,,0.0,,,0.0,0.7000973224639893,0.7581321001052856,0.9855348467826843,0.7351676225662231,0.7435913681983948,0.9897000789642334,0
1394,370369.0,0.6979697942733765,0.9506297707557678,0.5441674590110779,,,0.0,,,0.0,,,0.0,0.6944557428359985,0.7104768753051758,0.9869783520698547,0.7409409880638123,0.7054075598716736,0.990722119808197,0
1396,370900.00000000006,0.7406770586967468,0.9032860398292542,0.5112848281860352,,,0.0,,,0.0,,,0.0,0.7395198345184326,0.65915846824646,0.9882637858390808,0.7753680348396301,0.6669101715087891,0.991592288017273,0
1398,371421.0,0.7712219953536987,0.8672186136245728,0.5273057222366333,0.7609748840332031,0.877640962600708,0.5163463354110718,,,0.0,,,0.0,0.7607924938201904,0.6365998983383179,0.9894274473190308,0.7976402044296265,0.6461291313171387,0.9923945665359497,0
1400,371953.00000000006,0.7818185091018677,0.8342297673225403,0.5702567100524902,0.8174939155578613,0.850692093372345,0.5484816431999207,,,0.0,,,0.0,0.7981140613555908,0.6111346483230591,0.9904797673225403,0.8347997665405273,0.6207478642463684,0.9931411147117615,0
1402,372488.0,0.835497260093689,0.8061525821685791,0.6011319160461426,0.8219324350357056,0.8182680606842041,0.59050452709198,,,0.0,,,0.0,0.8262537121772766,0.5877733826637268,0.991427481174469,0.8625917434692383,0.5881990790367126,0.9937939047813416,0
1404,373014.0,0.8642259836196899,0.761527955532074,0.6107643246650696,0.887725830078125,0.785615861415863,0.5957793593406677,,,0.0,,,0.0,0.8710309863090515,0.5581543445587158,0.9922603964805603,0.906233012676239,0.5578216910362244,0.99439537525177,0
1406,373546.0,0.9115579724311829,0.7467930912971497,0.594468891620636,0.8915640115737915,0.7779280543327332,0.6327614188194275,,,0.0,,,0.0,0.8993075489997864,0.539385974407196,0.9929991960525513,0.9282537698745728,0.5467062592506409,0.9949384927749634,0
1408,374077.0,0.9196528196334839,0.74500572681427,0.6304518580436707,0.9592598676681519,0.7294741272926331,0.646428644657135,,,0.0,,,0.0,0.9347546696662903,0.52538001537323,0.9936691522598267,0.9635111689567566,0.5289939641952515,0.9954016804695129,0
1410,374609.0,0.9870928525924683,0.7053025364875793,0.6212702393531799,0.9707428216934204,0.7260698080062866,0.6529713869094849,,,0.0,,,0.0,0.9731747508049011,0.5092616677284241,0.992653489112854,1.0015588998794556,0.5153689384460449,0.9944109916687012,0
1412,375140.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1414,375672.0,0.6044120192527771,0.6688336730003357,0.5649144649505615,0.5910781621932983,0.6424447894096375,0.5926693081855774,,,0.0,,,0.0,0.6268402338027954,0.5434924364089966,0.9931833148002625,0.6032394766807556,0.5380707383155823,0.9947413802146912,0
1416,376203.00000000006,0.6321746110916138,0.6891530156135559,0.5982568860054016,0.6526045203208923,0.7338680028915405,0.6211127042770386,,,0.0,,,0.0,0.6360610723495483,0.5707048773765564,0.9938640594482422,0.6530133485794067,0.5676095485687256,0.9952645897865295,0
1418,376733.0,0.6202141046524048,0.7456713914871216,0.6382694840431213,0.6586071252822876,0.7386698126792908,0.6566089987754822,,,0.0,,,0.0,0.6336240172386169,0.5721185207366943,0.9944766759872437,0.6507178544998169,0.5614784955978394,0.9957104921340942,0
1420,377265.0,0.629912257194519,0.776237428188324,0.6687719225883484,0.6496503949165344,0.758851945400238,0.629007875919342,,,0.0,,,0.0,0.6254818439483643,0.5812333822250366,0.9950279593467712,0.6426935195922852,0.5660647749900818,0.9960907697677612,0
1422,377798.0,0.6419020891189575,0.7523350119590759,0.6971412301063538,0.6531504392623901,0.7585362792015076,0.6544165015220642,,,0.0,,,0.0,0.6310211420059204,0.5654882788658142,0.9955247640609741,0.6534804701805115,0.5599214434623718,0.9964637160301208,0
1424,378330.0,0.6431816220283508,0.7580903172492981,0.7259304523468018,0.6526913642883301,0.7537568807601929,0.6715131998062134,0.6222864389419556,0.6380994319915771,0.5184377431869507,,,0.0,0.6328173279762268,0.5580596923828125,0.9959717988967896,0.6545172929763794,0.5520867109298706,0.9967928528785706,0
1426,378858.0,0.6400896310806274,0.7481198906898499,0.7057441473007202,0.6304973363876343,0.7470791339874268,0.64528489112854,,,0.0,,,0.0,0.6433208584785461,0.5510920882225037,0.9963660836219788,0.6273202896118164,0.5498663783073425,0.9970917105674744,0
1428,379403.0,0.6542679071426392,0.7466170191764832,0.7317196130752563,0.6430060863494873,0.7473232746124268,0.667514443397522,0.6332848072052002,0.6259978413581848,0.5291162133216858,,,0.0,0.6517747640609741,0.5279030799865723,0.9967288374900818,0.6652230024337769,0.5205914378166199,0.9973757266998291,0
1430,379931.0,0.6646460890769958,0.7364977598190308,0.7494346499443054,0.658342719078064,0.735656201839447,0.675444483757019,0.6701921820640564,0.5346243381500244,0.5284975171089172,,,0.0,0.6852834224700928,0.5114085078239441,0.9970517754554749,0.6641160249710083,0.5217763781547546,0.9976347088813782,0
1432,380460.0,0.6778877973556519,0.7549651265144348,0.773478627204895,0.6748257875442505,0.7324642539024353,0.656068742275238,0.6671375036239624,0.5164114236831665,0.5746746063232422,,,0.0,0.6808720231056213,0.5029371380805969,0.9973464012145996,0.6808443665504456,0.5123781561851501,0.9978646636009216,0
1434,380988.0,0.6810979843139648,0.7466422915458679,0.7415531873703003,0.6825963258743286,0.734778106212616,0.5977669358253479,0.6706862449645996,0.5196384191513062,0.5817095041275024,,,0.0,0.683426022529602,0.5011996030807495,0.9976082444190979,0.6792422533035278,0.5126017928123474,0.9980356693267822,0
1436,381514.0,0.6888464689254761,0.7444992661476135,0.7624043226242065,0.6818404197692871,0.7485831379890442,0.6245980858802795,0.6734991073608398,0.5274880528450012,0.6103013157844543,,,0.0,0.6883889436721802,0.5035916566848755,0.997845470905304,0.6775136590003967,0.5127184391021729,0.998227059841156,0
1438,382045.0,0.6682480573654175,0.749275267124176,0.7747085690498352,0.6896209716796875,0.742125928401947,0.5951792597770691,0.6693605184555054,0.5127176642417908,0.6344955563545227,,,0.0,0.6814490556716919,0.5037143230438232,0.9980539679527283,0.6771816611289978,0.5149887800216675,0.9983850717544556,0
1440,382577.0,0.6655905246734619,0.7526654601097107,0.7950219511985779,0.6833046078681946,0.7390004396438599,0.6064659953117371,0.6631061434745789,0.5177447199821472,0.6475058794021606,,,0.0,0.6722985506057739,0.5032089948654175,0.9982437491416931,0.6691619157791138,0.5064135193824768,0.9984986186027527,0
1442,383108.0,0.6642423868179321,0.7518854737281799,0.8145049214363098,0.6800132989883423,0.7361487746238708,0.6363316178321838,0.6645606756210327,0.5847600102424622,0.667931318283081,,,0.0,0.6682007312774658,0.5130762457847595,0.9984156489372253,0.6600323915481567,0.5138260722160339,0.9986051321029663,0
1444,383639.0,0.6642964482307434,0.741731584072113,0.8263827562332153,0.667641282081604,0.7070345878601074,0.5962662100791931,0.6783671975135803,0.5651439428329468,0.6406360268592834,,,0.0,0.6702861785888672,0.5123895406723022,0.9985693097114563,0.6519774198532104,0.5138187408447266,0.9987120628356934,0
1446,384171.0,0.6461862325668335,0.7443219423294067,0.8428440690040588,0.6634262800216675,0.7314162254333496,0.609838604927063,0.6580742597579956,0.5890909433364868,0.6678425073623657,,,0.0,0.6657266616821289,0.5051984786987305,0.9987115859985352,0.669874906539917,0.5073885917663574,0.9988248944282532,0
1448,384711.0,0.647753119468689,0.7364130020141602,0.8436144590377808,0.6480604410171509,0.7320936322212219,0.6019136905670166,0.6745592951774597,0.5600670576095581,0.6980453729629517,,,0.0,0.6723810434341431,0.49793103337287903,0.9988397359848022,0.6609558463096619,0.5086029171943665,0.9989098906517029,0
1450,385243.0,0.6482259035110474,0.7396007776260376,0.8509204983711243,0.6496087312698364,0.7271369099617004,0.5827791094779968,0.6726754903793335,0.5395861268043518,0.7047608494758606,,,0.0,0.6716612577438354,0.4969092607498169,0.9989539980888367,0.6606370806694031,0.5141156315803528,0.9989882111549377,0
1452,385765.0,0.6431533694267273,0.7480747699737549,0.8640226721763611,0.6517153382301331,0.7304779291152954,0.5835898518562317,0.6739269495010376,0.5589044690132141,0.7158191800117493,,,0.0,0.670660138130188,0.4995391368865967,0.9990578889846802,0.6618223786354065,0.5140489935874939,0.999068558216095,0
1454,386297.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1456,386842.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1458,387358.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1460,387902.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1462,388421.0,0.8573014140129089,0.7761605978012085,0.8111139535903931,0.8508865237236023,0.8140639662742615,0.5572962164878845,0.8659160733222961,0.8792673945426941,0.7339718341827393,,,0.0,0.8716837167739868,0.7903236150741577,0.9991100430488586,0.8496541976928711,0.7843390703201294,0.9988874793052673,0
1464,388952.0,0.8544419407844543,0.8301900029182434,0.7370826601982117,0.8559882044792175,0.8177018165588379,0.5019965171813965,0.8614650964736938,0.8758748173713684,0.6661123037338257,,,0.0,0.8618011474609375,0.8021863102912903,0.9976861476898193,0.8503401875495911,0.7887498736381531,0.9934790730476379,0
1466,389491.0,0.8491870164871216,0.7846601009368896,0.6635387539863586,,,0.0,0.8773688077926636,0.8792059421539307,0.6158521771430969,,,0.0,0.8681958317756653,0.8005298972129822,0.9970947504043579,0.8462448120117188,0.7900342345237732,0.9906187653541565,0
1468,390015.0,0.8536408543586731,0.736155092716217,0.6011154055595398,,,0.0,0.864096999168396,0.8907958269119263,0.6081114411354065,,,0.0,0.869491457939148,0.8056148290634155,0.9972707033157349,0.8462934494018555,0.8001172542572021,0.9910643100738525,0
1470,390545.0,0.8714224696159363,0.8452914953231812,0.544880211353302,,,0.0,0.8692649602890015,0.8852995038032532,0.5589450001716614,,,0.0,0.8816771507263184,0.8025231957435608,0.9970157742500305,0.8560676574707031,0.7973520159721375,0.9899890422821045,0
1472,391077.0,,,0.0,,,0.0,0.8697113990783691,0.8927540183067322,0.5176435112953186,,,0.0,0.8837847709655762,0.7980536818504333,0.9968692660331726,0.8567847013473511,0.7963888645172119,0.9898781776428223,0
1474,391617.0,0.8782892227172852,0.6656062006950378,0.5305066704750061,,,0.0,0.8752568960189819,0.8931182622909546,0.542221188545227,,,0.0,0.8807826042175293,0.8235737085342407,0.9971500039100647,0.8544853925704956,0.8123080134391785,0.9907416105270386,0
1476,392148.0,,,0.0,,,0.0,0.8735645413398743,0.896866500377655,0.5237119793891907,,,0.0,0.88514244556427,0.8335307836532593,0.9973953366279602,0.8585599064826965,0.8245119452476501,0.9915834665298462,0
1478,392675.0,,,0.0,,,0.0,0.8831155896186829,0.9029496312141418,0.5558897852897644,,,0.0,0.8934919238090515,0.8269240260124207,0.9976215362548828,0.8654487729072571,0.8138494491577148,0.9922667145729065,0
1480,393203.00000000006,,,0.0,,,0.0,0.8826643228530884,0.9061939716339111,0.582053005695343,,,0.0,0.8958700299263,0.8211653828620911,0.9977563619613647,0.8684152364730835,0.8085209131240845,0.9927400946617126,0
1482,393734.0,,,0.0,,,0.0,0.8823997378349304,0.9039481282234192,0.5316693782806396,,,0.0,0.8942446708679199,0.8169724345207214,0.9972928166389465,0.8688552975654602,0.8034585118293762,0.9918554425239563,0
1484,394265.0,,,0.0,,,0.0,0.8821290731430054,0.9039015769958496,0.5178254842758179,,,0.0,0.8942055702209473,0.8155871033668518,0.9970932006835938,0.8694846034049988,0.80287104845047,0.9910550713539124,0
1486,394796.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8936269879341125,0.8182536363601685,0.9965488314628601,0.8694189190864563,0.8027735948562622,0.9896453022956848,0
1488,395328.00000000006,,,0.0,,,0.0,,,0.0,,,0.0,0.8894430994987488,0.8126240968704224,0.9964735507965088,0.8653044700622559,0.7984869480133057,0.9889135360717773,0
1490,395859.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8816549181938171,0.8157099485397339,0.996492862701416,0.8606845140457153,0.7996574640274048,0.9878873229026794,0
1492,396394.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8787802457809448,0.815683901309967,0.9968146681785583,0.8581277132034302,0.8023046851158142,0.9889720678329468,0
1494,396921.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8811290860176086,0.8191391825675964,0.9966954588890076,0.8565695881843567,0.8036531209945679,0.9880170822143555,0
1496,397454.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8882082104682922,0.8114487528800964,0.996969997882843,0.8647106885910034,0.8012062311172485,0.9887082576751709,0
1498,397997.0,,,0.0,,,0.0,,,0.0,,,0.0,0.892738938331604,0.8116211891174316,0.9968706965446472,0.8685299158096313,0.7994093894958496,0.9880794286727905,0
1500,398524.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8917714357376099,0.8057264685630798,0.9961656332015991,0.8684436678886414,0.7987385988235474,0.9860718250274658,0
1502,399046.0,,,0.0,,,0.0,,,0.0,,,0.0,0.89167320728302,0.8081156611442566,0.9960386157035828,0.8683958053588867,0.8002211451530457,0.9859760403633118,0
1504,399582.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8928743600845337,0.8048334121704102,0.9939324855804443,0.8683469891548157,0.7798857092857361,0.9867575168609619,0
1506,400113.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8922821879386902,0.8044301271438599,0.9942547678947449,0.8657695651054382,0.7827491164207458,0.9866159558296204,0
1508,400642.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8933558464050293,0.8031483292579651,0.9920646548271179,0.8700956106185913,0.7842391729354858,0.9861701726913452,0
1510,401170.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8862924575805664,0.8018887639045715,0.9924111366271973,0.8622018098831177,0.7894054055213928,0.9862670302391052,0
1512,401702.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8691303133964539,0.7919677495956421,0.9919099807739258,0.8581326603889465,0.7813524007797241,0.9845638871192932,0
1514,402233.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8706725239753723,0.7943896055221558,0.9905190467834473,0.8520069122314453,0.7851036190986633,0.9827002882957458,0
1516,402764.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8755634427070618,0.7852205038070679,0.9914001226425171,0.8519852757453918,0.7740137577056885,0.9841492176055908,0
1518,403295.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8773167729377747,0.7852479815483093,0.9914425015449524,0.8526414632797241,0.7777641415596008,0.9835682511329651,0
1520,403828.00000000006,,,0.0,,,0.0,,,0.0,,,0.0,0.8804930448532104,0.7915536761283875,0.9921836256980896,0.8545025587081909,0.7826293110847473,0.9848214983940125,0
1522,404368.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8797531127929688,0.7964934706687927,0.992725133895874,0.8535686731338501,0.7849830389022827,0.9844971895217896,0
1524,404899.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8713491559028625,0.8095278143882751,0.993288516998291,0.8419696688652039,0.7995970249176025,0.9856489896774292,0
1526,405421.0,,,0.0,,,0.0,,,0.0,,,0.0,0.862359881401062,0.8130254745483398,0.9938546419143677,0.8425202369689941,0.799562931060791,0.9866061210632324,0
1528,405953.00000000006,,,0.0,,,0.0,,,0.0,,,0.0,0.8683892488479614,0.7956188917160034,0.9942312836647034,0.8441905975341797,0.7886605262756348,0.9870467782020569,0
1530,406483.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8507946133613586,0.7989627122879028,0.9946138858795166,0.8206839561462402,0.7797913551330566,0.9872555136680603,0
1532,407015.0,,,0.0,,,0.0,,,0.0,,,0.0,0.79881352186203,0.7608911991119385,0.9939321875572205,0.8014135360717773,0.7524843215942383,0.9851903319358826,0
1534,407546.0,,,0.0,,,0.0,,,0.0,,,0.0,0.7915611863136292,0.7525650858879089,0.9944949150085449,0.7856801152229309,0.7623587846755981,0.9864604473114014,0
1536,408078.00000000006,,,0.0,,,0.0,,,0.0,,,0.0,0.7932854890823364,0.7585291266441345,0.9949897527694702,0.7724389433860779,0.7556537389755249,0.9872121810913086,0
1538,408616.0,,,0.0,,,0.0,,,0.0,,,0.0,0.7957990169525146,0.7649757266044617,0.9954310059547424,0.7701597809791565,0.755885660648346,0.9881467223167419,0
1540,409140.0,,,0.0,,,0.0,,,0.0,,,0.0,0.7733732461929321,0.7588484287261963,0.9948819279670715,0.7455683350563049,0.7506141662597656,0.9888542294502258,0
1542,409675.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1544,410205.0,,,0.0,,,0.0,,,0.0,,,0.0,0.6391444206237793,0.6226157546043396,0.9953925609588623,0.6559325456619263,0.6385073065757751,0.9899592399597168,0
1546,410733.0,,,0.0,,,0.0,,,0.0,,,0.0,0.6301294565200806,0.5860998630523682,0.9958443641662598,0.6682013869285583,0.6228660345077515,0.9909592270851135,0
1548,411264.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1550,411796.0,,,0.0,,,0.0,,,0.0,,,0.0,0.5280796885490417,0.6560006141662598,0.9962198138237,0.5577558279037476,0.6372107267379761,0.991837739944458,0
1552,412338.0,,,0.0,,,0.0,,,0.0,,,0.0,0.46664637327194214,0.6700862050056458,0.9965869784355164,0.5127304792404175,0.6721932888031006,0.9926483631134033,0
1554,412858.0,,,0.0,,,0.0,,,0.0,,,0.0,0.461604505777359,0.6989187002182007,0.9969245791435242,0.4837537705898285,0.7055554389953613,0.9933768510818481,0
1556,413396.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1558,413926.0,0.7398229837417603,0.8413839340209961,0.5055752992630005,,,0.0,,,0.0,,,0.0,0.7266479730606079,0.5551290512084961,0.9971849918365479,0.7191853523254395,0.5498879551887512,0.9939818978309631,0
1560,414452.0,0.7388225793838501,0.8472565412521362,0.5294232964515686,,,0.0,,,0.0,,,0.0,0.7318662405014038,0.5213188529014587,0.9974148869514465,0.7248235940933228,0.5275552272796631,0.9944115281105042,0
1562,414983.0,,,0.0,,,0.0,,,0.0,,,0.0,0.7022277116775513,0.49542269110679626,0.9976431727409363,0.6992365121841431,0.49854588508605957,0.9947541356086731,0
1564,415514.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1566,416060.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1568,416586.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1570,417111.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1572,417640.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1574,418171.0,0.4334909915924072,0.8262954950332642,0.5396329760551453,,,0.0,,,0.0,,,0.0,0.43175721168518066,0.5460376739501953,0.997861385345459,0.4111576974391937,0.5439659953117371,0.9952544569969177,0
1576,418702.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1578,419247.0,0.28621619939804077,0.7315853834152222,0.5292656421661377,,,0.0,,,0.0,,,0.0,0.2861160635948181,0.5417709946632385,0.9980725049972534,0.28328168392181396,0.5592961311340332,0.9957134127616882,0
1580,419765.0,,,0.0,,,0.0,,,0.0,,,0.0,0.27874577045440674,0.5751129388809204,0.9982343316078186,0.29551905393600464,0.5702369213104248,0.9960837364196777,0
1582,420295.0,0.2555530369281769,0.7241420149803162,0.5441752672195435,,,0.0,,,0.0,,,0.0,0.24274274706840515,0.5740677118301392,0.998403787612915,0.2596404254436493,0.5769109725952148,0.996430516242981,0
1584,420835.00000000006,0.24699214100837708,0.7078033089637756,0.5272875428199768,0.24247869849205017,0.7723363041877747,0.5130926966667175,,,0.0,,,0.0,0.23577220737934113,0.5935444235801697,0.9985494613647461,0.2510646879673004,0.5973385572433472,0.9967848062515259,0
1586,421363.0,0.24413037300109863,0.7055943608283997,0.5644820332527161,0.24800042808055878,0.7107639908790588,0.5575771927833557,,,0.0,,,0.0,0.21815550327301025,0.555683970451355,0.9986826181411743,0.2422119677066803,0.5678001642227173,0.9970631003379822,0
1588,421889.0,0.17818215489387512,0.6855078935623169,0.6049758195877075,0.23254553973674774,0.6740875840187073,0.5969337224960327,,,0.0,,,0.0,0.18922564387321472,0.5552438497543335,0.998796284198761,0.20832756161689758,0.5610987544059753,0.9972954392433167,0
1590,422426.0,0.1471814513206482,0.6883305311203003,0.6291378140449524,0.16821840405464172,0.7144054770469666,0.6350672841072083,,,0.0,,,0.0,0.1556185781955719,0.5519270300865173,0.9988971948623657,0.1781807392835617,0.5583191514015198,0.9974244236946106,0
1592,422957.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1594,423483.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1596,424014.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1598,424545.0,0.6371331810951233,0.5223010182380676,0.566946804523468,0.6810213327407837,0.5125073790550232,0.5717411041259766,,,0.0,,,0.0,0.7695949077606201,0.6154865026473999,0.9989690780639648,0.7846368551254272,0.5523409843444824,0.9976143836975098,0
1600,425077.0,0.5888077020645142,0.5456892848014832,0.511822521686554,0.5946459770202637,0.45166727900505066,0.5146971344947815,,,0.0,,,0.0,0.6128135919570923,0.5957279801368713,0.9990655183792114,0.631778359413147,0.4524762034416199,0.9978461265563965,0
1602,425608.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1604,426141.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1606,426670.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1608,427216.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1610,427747.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1612,428276.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1614,428796.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1616,429328.00000000006,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1618,429858.0,0.3528258502483368,0.7351778745651245,0.5122199058532715,,,0.0,,,0.0,,,0.0,0.33430689573287964,0.5464583039283752,0.9991545677185059,0.35849815607070923,0.5415857434272766,0.9980501532554626,0
1620,430394.0,0.3231787383556366,0.7350504398345947,0.544837474822998,0.3197435438632965,0.7460681200027466,0.541551947593689,,,0.0,,,0.0,0.30143213272094727,0.5350785851478577,0.9992365837097168,0.3219863176345825,0.5371695756912231,0.9982357025146484,0
1622,430921.0,0.3225584924221039,0.7487126588821411,0.5804673433303833,0.32404306530952454,0.7548203468322754,0.5857799053192139,,,0.0,,,0.0,0.3116859793663025,0.5485634207725525,0.9993081092834473,0.2992120385169983,0.544331967830658,0.9984108805656433,0
1624,431453.00000000006,0.29643067717552185,0.7353060245513916,0.6023363471031189,0.3288317322731018,0.7240925431251526,0.5752835869789124,,,0.0,,,0.0,0.2875519096851349,0.5396894812583923,0.9993721842765808,0.3199177384376526,0.54603111743927,0.9985684752464294,0
1626,431983.0,0.3112334609031677,0.7199654579162598,0.641732931137085,0.26775383949279785,0.7284887433052063,0.616959273815155,,,0.0,,,0.0,0.2711482644081116,0.5317830443382263,0.9994343519210815,0.2622583508491516,0.5316501259803772,0.998674750328064,0
1628,432514.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1630,433046.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1632,433576.0,0.5280987620353699,0.48952803015708923,0.6758254170417786,0.5671750903129578,0.48856064677238464,0.6520565152168274,,,0.0,,,0.0,0.5844953060150146,0.2296711802482605,0.9994731545448303,0.6225234270095825,0.25921621918678284,0.99880051612854,0
1634,434108.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1636,434640.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1638,435185.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1640,435714.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1642,436233.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1644,436774.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1646,437304.00000000006,0.3388887643814087,0.605288028717041,0.6098388433456421,0.343851238489151,0.5938885807991028,0.5914089679718018,,,0.0,,,0.0,0.45571398735046387,0.6307946443557739,0.9995146989822388,0.45161324739456177,0.5927644371986389,0.9988809823989868,0
1648,437834.0,0.5757968425750732,0.5424625277519226,0.5536486506462097,0.5862439274787903,0.5056205987930298,0.5342372059822083,,,0.0,,,0.0,0.4951631426811218,0.6113319993019104,0.995407223701477,0.5019396543502808,0.5563514232635498,0.995715856552124,0
1650,438358.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1652,438891.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1654,439425.0,0.22818323969841003,0.601982831954956,0.5647595524787903,0.22825686633586884,0.6017937660217285,0.5559743642807007,,,0.0,,,0.0,0.27410274744033813,0.8172292709350586,0.9956237077713013,0.2636769413948059,0.812686562538147,0.9960252046585083,0
1656,439953.00000000006,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
1658,440484.00000000006,0.6166955232620239,0.6803422570228577,0.5445531606674194,0.5809007883071899,0.6695985198020935,0.5599973797798157,,,0.0,,,0.0,0.6152964234352112,0.5606726408004761,0.9960494637489319,0.6057753562927246,0.5537269711494446,0.9964011907577515,0
1660,441017.0,0.5659167766571045,0.7179480791091919,0.5898222923278809,0.5507100820541382,0.72618168592453,0.601051926612854,,,0.0,,,0.0,0.5692102909088135,0.587360680103302,0.9964364767074585,0.5664577484130859,0.5824026465415955,0.9966811537742615,0
1662,441545.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0
