frame,timestamp_ms,ball_x_px,ball_y_px,ball_conf,ball_x_smooth,ball_y_smooth
78,20723.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
79,20990.000000000004,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
80,21250.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
81,21523.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
82,21780.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
83,22048.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
84,22317.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
85,22587.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
86,22856.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
87,23108.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
88,23388.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
89,23640.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
90,23905.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
91,24172.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
92,24438.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
93,24705.000000000004,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
94,24972.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
95,25234.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
96,25503.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
97,25769.000000000004,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
98,26030.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
99,26302.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
100,26569.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
101,26838.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
102,27105.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
103,27370.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
104,27638.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
105,27889.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
106,28155.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
107,28422.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
108,28688.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
109,28955.000000000004,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
110,29222.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
111,29488.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
112,29752.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
113,30020.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
114,30285.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
115,30555.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
116,30821.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
117,31088.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
118,31344.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
119,31614.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
120,31883.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
121,32149.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
122,32405.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
123,32672.000000000004,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
124,32939.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
125,33205.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
126,33472.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
127,33734.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
128,33999.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
129,34267.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
130,34536.0,353.78070068359375,494.9891357421875,,353.78070068359375,494.9891357421875
131,34803.0,353.78070068359375,494.9891357421875,,354.941554914202,494.69772687639505
132,35071.0,353.78070068359375,494.9891357421875,0.2101801186800003,357.2632633754185,494.11490914481027
133,35338.0,359.584971836635,493.53209141322543,,360.7458260672433,493.24068254743304
134,35605.00000000001,365.38924298967635,492.0750470842634,,365.3892429896763,492.0750470842634
135,35860.0,371.1935141427176,490.61800275530135,,371.1935141427176,490.6180027553013
136,36127.0,376.99778529575894,489.1609584263393,,376.99778529575894,489.16095842633933
137,36397.0,382.8020564488002,487.7039140973772,,382.8020564488003,487.7039140973772
138,36655.0,388.6063276018415,486.2468697684152,,388.60632760184154,486.24686976841514
139,36922.00000000001,394.4105987548828,484.7898254394531,,394.41059875488276,484.7898254394531
140,37188.0,400.2148699079241,483.33278111049106,,400.2148699079241,483.3327811104911
141,37454.0,406.0191410609654,481.87573678152904,,406.01914106096535,481.87573678152904
142,37722.0,411.8234122140067,480.418692452567,,411.8234122140067,480.4186924525669
143,37989.00000000001,417.627683367048,478.9616481236049,,417.627683367048,478.96164812360496
144,38255.0,423.4319545200893,477.50460379464283,,423.43195452008933,477.50460379464283
145,38522.0,429.23622567313055,476.0475594656808,,429.2362256731306,476.04755946568076
146,38780.0,435.0404968261719,474.59051513671875,,435.0404968261719,474.59051513671875
147,39048.0,440.84476797921315,473.1334708077567,,440.84476797921315,473.13347080775674
148,39316.0,446.6490391322545,471.67642647879467,,446.6490391322544,471.67642647879467
149,39583.0,452.45331028529574,470.2193821498326,,452.45331028529574,470.21938214983254
150,39850.0,458.25758143833707,468.7623378208705,,458.25758143833707,468.7623378208706
151,40118.0,464.06185259137834,467.30529349190846,,464.0618525913784,467.30529349190846
152,40386.0,469.8661237444196,465.84824916294644,,469.86612374441967,465.8482491629464
153,40639.0,475.67039489746094,464.3912048339844,,475.67039489746094,464.3912048339844
154,40905.0,481.4746660505022,462.9341605050223,,481.4746660505022,462.93416050502236
155,41171.0,487.2789372035435,461.47711617606024,,487.2789372035435,461.4771161760603
156,41438.0,493.0832083565848,460.0200718470982,,493.0832083565848,460.02007184709817
157,41705.0,498.88747950962613,458.56302751813615,,498.8874795096261,458.5630275181362
158,41972.0,504.6917506626674,457.1059831891741,,504.69175066266746,457.1059831891741
159,42239.00000000001,510.4960218157087,455.64893886021207,,510.49602181570873,455.64893886021207
160,42505.0,516.30029296875,454.19189453125,,516.30029296875,454.19189453125
161,42765.0,522.1045641217913,452.73485020228793,,522.1045641217913,452.734850202288
162,43038.00000000001,527.9088352748325,451.27780587332586,,527.9088352748327,451.2778058733259
163,43299.0,533.7131064278739,449.82076154436385,,533.7131064278739,449.8207615443638
164,43567.0,539.5173775809152,448.3637172154018,,539.5173775809151,448.36371721540183
165,43834.0,545.3216487339564,446.9066728864397,,545.3216487339564,446.9066728864397
166,44101.0,551.1259198869977,445.4496285574777,,551.1259198869977,445.44962855747764
167,44369.0,556.9301910400391,443.9925842285156,,556.9301910400391,443.9925842285156
168,44636.0,562.7344621930804,442.53553989955356,,562.7344621930804,442.53553989955356
169,44904.0,568.5387333461216,441.0784955705915,,568.5387333461216,441.07849557059143
170,45155.0,574.3430044991629,439.6214512416295,,574.343004499163,439.6214512416294
171,45421.0,580.1472756522043,438.1644069126674,,580.1472756522041,438.16440691266746
172,45688.0,585.9515468052455,436.70736258370533,,585.9515468052456,436.70736258370533
173,45955.0,591.7558179582868,435.2503182547433,,591.7558179582868,435.25031825474326
174,46221.0,597.5600891113281,433.79327392578125,,597.560089111328,433.79327392578125
175,46488.0,603.3643602643695,432.3362295968192,,603.3643602643693,432.3362295968192
176,46755.0,609.1686314174107,430.8791852678571,,609.1686314174107,430.87918526785717
177,47014.0,614.972902570452,429.4221409388951,,614.972902570452,429.42214093889504
178,47288.00000000001,620.7771737234932,427.965096609933,,620.7771737234932,427.9650966099331
179,47547.00000000001,626.5814448765345,426.508052280971,,626.5814448765346,426.50805228097096
180,47817.0,632.3857160295759,425.05100795200894,,632.3857160295759,425.0510079520089
181,48083.0,638.1899871826172,423.5939636230469,,638.1899871826172,423.5939636230469
182,48352.00000000001,643.9942583356585,422.1369192940848,,643.9942583356585,422.1369192940848
183,48618.0,649.7985294886998,420.67987496512274,,649.7985294886997,420.6798749651228
184,48889.0,655.602800641741,419.2228306361607,,655.602800641741,419.22283063616067
185,49141.0,661.4070717947823,417.76578630719865,,661.4070717947823,417.7657863071987
186,49405.0,667.2113429478236,416.30874197823664,,667.2113429478236,416.3087419782366
187,49671.0,673.0156141008649,414.85169764927457,,673.0156141008649,414.8516976492745
188,49939.0,678.8198852539062,413.3946533203125,,678.8198852539062,413.3946533203125
189,50205.0,684.6241564069476,411.93760899135043,,684.6241564069476,411.93760899135043
190,50471.0,690.4284275599888,410.48056466238836,,690.4284275599888,410.4805646623884
191,50734.0,696.2326987130301,409.02352033342635,,696.2326987130301,409.02352033342635
192,51001.0,702.0369698660713,407.5664760044643,,702.0369698660713,407.5664760044643
193,51266.0,707.8412410191127,406.10943167550226,,707.8412410191128,406.1094316755022
194,51533.0,713.645512172154,404.6523873465402,,713.645512172154,404.6523873465402
195,51803.00000000001,719.4497833251953,403.1953430175781,,719.4497833251953,403.1953430175781
196,52071.0,725.2540544782366,401.73829868861606,,725.2540544782366,401.73829868861606
197,52337.0,731.0583256312779,400.281254359654,,731.0583256312779,400.28125435965404
198,52605.00000000001,736.8625967843192,398.824210030692,,736.8625967843192,398.824210030692
199,52858.00000000001,742.6668679373604,397.3671657017299,,742.6668679373604,397.3671657017299
200,53125.0,748.4711390904017,395.9101213727679,,748.4711390904017,395.91012137276783
201,53394.0,754.275410243443,394.4530770438058,,754.275410243443,394.4530770438058
202,53655.0,760.0796813964844,392.99603271484375,,760.0796813964844,392.99603271484375
203,53922.00000000001,765.8839525495257,391.5389883858817,,765.8839525495257,391.5389883858817
204,54188.0,771.6882237025669,390.0819440569196,,771.6882237025669,390.08194405691967
205,54455.0,777.4924948556082,388.6248997279576,,777.4924948556082,388.6248997279576
206,54721.0,783.2967660086495,387.1678553989955,,783.2967660086495,387.1678553989955
207,54983.00000000001,789.1010371616908,385.7108110700335,,789.1010371616909,385.71081107003346
208,55249.0,794.9053083147321,384.25376674107144,,794.9053083147321,384.25376674107144
209,55517.0,800.7095794677734,382.7967224121094,,800.7095794677734,382.7967224121094
210,55785.00000000001,806.5138506208148,381.3396780831473,,806.5138506208148,381.3396780831473
211,56053.00000000001,812.318121773856,379.88263375418524,,812.318121773856,379.8826337541853
212,56319.0,818.1223929268973,378.4255894252232,,818.1223929268973,378.4255894252232
213,56585.0,823.9266640799385,376.96854509626115,,823.9266640799385,376.96854509626115
214,56851.0,829.7309352329798,375.51150076729914,,829.73093523298,375.5115007672991
215,57117.00000000001,835.5352063860212,374.05445643833707,,835.5352063860212,374.05445643833707
216,57373.00000000001,841.3394775390625,372.597412109375,,841.3394775390625,372.597412109375
217,57639.0,847.1437486921038,371.14036778041293,,847.1437486921037,371.14036778041293
218,57905.0,852.948019845145,369.68332345145086,,852.948019845145,369.6833234514509
219,58171.0,858.7522909981864,368.22627912248885,,858.7522909981865,368.22627912248885
220,58439.0,864.5565621512276,366.7692347935268,,864.5565621512276,366.7692347935268
221,58703.0,870.3608333042689,365.31219046456476,,870.360833304269,365.3121904645647
222,58973.0,876.1651044573102,363.8551461356027,,876.1651044573102,363.8551461356027
223,59239.00000000001,881.9693756103516,362.3981018066406,,881.9693756103516,362.3981018066406
224,59503.0,887.7736467633928,360.94105747767856,,887.7736467633928,360.94105747767856
225,59769.0,893.5779179164341,359.4840131487165,,893.5779179164341,359.48401314871654
226,60036.0,899.3821890694754,358.0269688197545,,899.3821890694753,358.0269688197545
227,60301.0,905.1864602225168,356.5699244907924,,905.1864602225166,356.5699244907924
228,60572.0,910.990731375558,355.1128801618304,,910.9907313755581,355.11288016183033
229,60839.0,916.7950025285993,353.6558358328683,,916.7950025285993,353.6558358328683
230,61093.0,922.5992736816406,352.19879150390625,,922.5992736816406,352.19879150390625
231,61363.0,928.4035448346818,350.7417471749442,,928.4035448346818,350.7417471749442
232,61630.0,934.2078159877232,349.2847028459821,,934.2078159877232,349.28470284598217
233,61889.0,940.0120871407645,347.8276585170201,,940.0120871407646,347.8276585170201
234,62155.0,945.8163582938058,346.370614188058,,945.8163582938057,346.370614188058
235,62422.00000000001,951.620629446847,344.913569859096,,951.6206294468471,344.91356985909596
236,62688.0,957.4249005998884,343.45652553013394,,957.4249005998885,343.45652553013394
237,62955.0,963.2291717529297,341.9994812011719,,963.2291717529297,341.9994812011719
238,63223.0,969.0334429059709,340.5424368722098,,969.0334429059709,340.5424368722098
239,63488.0,974.8377140590122,339.08539254324774,,974.8377140590122,339.0853925432478
240,63748.00000000001,980.6419852120536,337.6283482142857,,980.6419852120534,337.6283482142857
241,64015.0,986.4462563650948,336.17130388532365,,986.4462563650948,336.17130388532365
242,64281.00000000001,992.2505275181361,334.71425955636164,,992.250527518136,334.7142595563616
243,64545.0,998.0547986711774,333.25721522739957,,984.2702811104912,337.7814915248326
244,64812.0,1003.8590698242188,331.8001708984375,0.2826493978500366,962.5055171421594,345.37299979073657
245,65077.0,940.7407531738281,352.9645080566406,,934.461879839216,352.69410407656716
246,65342.0,877.6224365234375,374.12884521484375,0.21580471098423004,900.1393692016602,359.7448043823242
247,65608.0,852.032341003418,371.31978098551434,,859.5379852294922,366.5251007080078
248,65873.0,826.4422454833984,368.5107167561849,,826.4422454833984,368.51071675618493
249,66139.0,800.8521499633789,365.70165252685547,,800.8521499633789,365.70165252685547
250,66405.0,775.2620544433594,362.89258829752606,,775.2620544433594,362.892588297526
251,66671.0,749.6719589233398,360.0835240681966,,749.6719589233398,360.08352406819665
252,66937.0,724.0818634033203,357.2744598388672,,724.0818634033203,357.2744598388672
253,67202.0,698.4917678833008,354.4653956095378,,698.4917678833008,354.4653956095377
254,67472.00000000001,672.9016723632812,351.6563313802083,,672.9016723632812,351.65633138020837
255,67734.0,647.3115768432617,348.8472671508789,,647.3115768432617,348.8472671508789
256,68000.0,621.7214813232422,346.0382029215495,,621.7214813232422,346.03820292154944
257,68265.0,596.1313858032227,343.22913869222003,,596.1313858032227,343.2291386922201
258,68530.0,570.5412902832031,340.4200744628906,,570.5412902832031,340.4200744628906
259,68795.0,544.9511947631836,337.6110102335612,,544.9511947631836,337.61101023356116
260,69062.0,519.3610992431641,334.80194600423175,,519.3610992431641,334.8019460042318
261,69328.0,493.77100372314453,331.99288177490234,,493.77100372314453,331.99288177490234
262,69592.0,468.180908203125,329.18381754557294,,468.180908203125,329.1838175455729
263,69858.0,442.59081268310547,326.37475331624347,,442.59081268310547,326.3747533162435
264,70124.0,417.00071716308594,323.56568908691406,,417.00071716308594,323.56568908691406
265,70389.0,391.4106216430664,320.75662485758465,,391.4106216430664,320.7566248575846
266,70655.0,365.8205261230469,317.9475606282552,,365.8205261230469,317.94756062825525
267,70921.0,340.23043060302734,315.1384963989258,,340.23043060302734,315.1384963989258
268,71187.0,314.6403350830078,312.3294321695964,,314.6403350830078,312.3294321695963
269,71452.0,289.0502395629883,309.5203679402669,,294.1682586669922,310.0821807861328
270,71722.00000000001,263.46014404296875,306.7113037109375,0.31210827827453613,278.81420135498047,308.39674224853513
271,71983.0,263.46014404296875,306.7113037109375,,268.57816314697266,307.27311655680336
272,72250.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
273,72514.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
274,72780.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
275,73045.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
276,73312.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
277,73577.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
278,73842.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
279,74108.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
280,74373.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
281,74639.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
282,74905.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
283,75170.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
284,75436.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
285,75701.00000000001,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
286,75967.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
287,76234.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
288,76500.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
289,76765.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
290,77030.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
291,77295.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
292,77562.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
293,77827.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
294,78093.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
295,78359.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
296,78624.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
297,78889.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
298,79155.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
299,79422.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
300,79686.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
301,79952.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
302,80218.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
303,80483.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
304,80748.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
305,81015.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
306,81281.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
307,81546.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
308,81812.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
309,82076.00000000001,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
310,82343.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
311,82608.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
312,82874.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
313,83139.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
314,83405.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
315,83671.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
316,83936.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
317,84203.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
318,84468.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
319,84733.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
320,84999.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
321,85264.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
322,85531.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
323,85796.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
324,86061.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
325,86328.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
326,86594.00000000001,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
327,86859.00000000001,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
328,87123.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
329,87389.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
330,87655.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
331,87922.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
332,88188.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
333,88451.00000000001,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
334,88721.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
335,88983.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
336,89249.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
337,89514.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
338,89779.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
339,90045.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
340,90312.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
341,90586.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
342,90843.0,263.46014404296875,306.7113037109375,,263.46014404296875,306.7113037109375
