frame,x,y,conf,w,h
200,755.554443359375,285.119140625,0.3606101870536804,10.87841796875,20.261474609375
202,759.3853149414062,301.14556884765625,0.2185407429933548,12.0706787109375,20.67376708984375
206,681.299072265625,480.25714111328125,0.6824414730072021,11.5333251953125,25.62744140625
216,854.74658203125,481.6114807128906,0.8696553707122803,18.557861328125,31.50653076171875
218,858.9732666015625,410.3253479003906,0.5949591398239136,21.737548828125,35.49920654296875
220,1021.8035278320312,270.20489501953125,0.40679869055747986,22.7408447265625,31.68707275390625
222,1103.4478759765625,346.2553405761719,0.5706614255905151,19.479736328125,27.39520263671875
226,1117.734130859375,334.13995361328125,0.6213650107383728,16.2666015625,26.8397216796875
228,1140.28515625,350.02496337890625,0.3635708689689636,15.1298828125,24.3343505859375
236,102.68368530273438,612.4172973632812,0.5148211121559143,14.536895751953125,28.866943359375
242,1043.691650390625,364.95196533203125,0.5698893070220947,18.820068359375,27.4241943359375
246,878.7556762695312,338.5662536621094,0.35149645805358887,14.5596923828125,19.6055908203125
248,793.0521240234375,385.74505615234375,0.6045359373092651,14.41015625,21.94091796875
250,760.0692138671875,320.40289306640625,0.7135383486747742,13.55322265625,20.36590576171875
252,706.8997192382812,315.09954833984375,0.5591334700584412,17.00732421875,23.9691162109375
256,575.8411865234375,348.268310546875,0.3838246762752533,18.87158203125,29.825927734375
258,499.05615234375,338.704833984375,0.5056173801422119,14.2752685546875,21.22216796875
260,406.422607421875,333.5896911621094,0.5494372248649597,12.203369140625,20.6138916015625
262,345.05755615234375,293.22161865234375,0.3701034486293793,13.26123046875,19.99371337890625
264,342.32171630859375,319.1101989746094,0.33229243755340576,13.2049560546875,18.7740478515625
266,337.65887451171875,321.17626953125,0.3220595419406891,11.7080078125,31.3277587890625
272,264.7062683105469,292.939453125,0.6402612328529358,14.146728515625,23.66796875
274,571.9506225585938,318.74658203125,0.35568350553512573,10.5142822265625,20.1075439453125
278,650.5745849609375,377.03509521484375,0.4660228490829468,11.881103515625,28.2225341796875
280,631.6405029296875,303.1744079589844,0.2783072590827942,13.54150390625,22.38885498046875
282,361.74444580078125,348.9754333496094,0.32704588770866394,14.46026611328125,22.15985107421875
292,413.99200439453125,444.7186584472656,0.535347044467926,13.9246826171875,26.15289306640625
298,748.423828125,326.50067138671875,0.357679158449173,14.58740234375,20.7977294921875
300,596.5037841796875,284.3415832519531,0.36840856075286865,11.802734375,20.4307861328125
302,539.512451171875,396.7985534667969,0.41348835825920105,13.237060546875,24.63018798828125
306,647.2489013671875,371.8286437988281,0.3071080446243286,12.341796875,21.41583251953125
308,963.1121826171875,274.0311279296875,0.8418503999710083,14.83056640625,25.08544921875
310,716.5722045898438,383.36151123046875,0.232305645942688,12.3211669921875,20.579345703125
312,845.507080078125,373.888427734375,0.5404499769210815,16.769775390625,34.28350830078125
314,820.2257080078125,320.0433349609375,0.4318681061267853,18.906005859375,29.16650390625
318,903.9149169921875,343.450927734375,0.25581231713294983,25.426025390625,41.48974609375
320,938.8726196289062,287.10504150390625,0.6279062032699585,15.1923828125,21.9490966796875
336,599.8397827148438,469.0924072265625,0.5544184446334839,17.710693359375,29.970947265625
348,792.5718994140625,220.22024536132812,0.30971968173980713,12.67578125,22.62335205078125
360,712.5126953125,208.28060913085938,0.24256901443004608,13.1435546875,22.8861083984375
364,966.844970703125,377.314453125,0.27079129219055176,16.988525390625,29.47662353515625
366,316.1773681640625,346.8280029296875,0.7644450664520264,17.341796875,28.83038330078125
368,291.55108642578125,402.9076232910156,0.46189093589782715,18.073486328125,24.99774169921875
370,366.95721435546875,520.239013671875,0.2668810188770294,26.15966796875,37.3499755859375
380,472.81097412109375,372.28485107421875,0.5446110367774963,14.6068115234375,20.6768798828125
382,429.59210205078125,408.2641906738281,0.5344740748405457,17.0902099609375,27.9083251953125
384,661.3313598632812,387.77069091796875,0.7590340971946716,16.83935546875,25.9801025390625
386,523.5776977539062,227.30809020996094,0.570767343044281,11.3424072265625,19.886260986328125
390,1001.1416015625,462.56561279296875,0.43326911330223083,17.1748046875,28.362548828125
392,948.5758056640625,415.0638427734375,0.3996888995170593,11.26806640625,20.3267822265625
396,854.9447021484375,497.55296325683594,0.344770610332489,14.427001953125,26.887481689453125
398,617.9822998046875,338.089111328125,0.329354852437973,9.949462890625,24.58154296875
400,793.1536865234375,464.33734130859375,0.6515286564826965,20.47216796875,33.5067138671875
402,373.54486083984375,299.20172119140625,0.48733824491500854,14.09344482421875,22.3387451171875
406,812.56640625,554.7484741210938,0.21446897089481354,20.13671875,35.5203857421875
408,552.0534057617188,300.5290222167969,0.7314311861991882,16.9033203125,28.72918701171875
414,729.713623046875,241.58863067626953,0.2882181704044342,9.7510986328125,19.411727905273438
418,805.457763671875,523.302490234375,0.47553810477256775,14.85107421875,26.53271484375
424,781.2353515625,322.2174987792969,0.2395460307598114,15.9100341796875,25.29339599609375
426,944.3753662109375,368.5651550292969,0.3181625306606293,18.784912109375,25.45452880859375
432,630.546630859375,290.96441650390625,0.5545042753219604,14.0523681640625,24.9764404296875
436,819.9310302734375,300.98046875,0.2514611482620239,13.95751953125,21.4844970703125
442,931.5362548828125,251.32394409179688,0.5585322976112366,12.9464111328125,22.25189208984375
446,858.12158203125,235.33041381835938,0.6804189085960388,15.062744140625,22.475341796875
448,823.994873046875,238.636474609375,0.6311158537864685,13.4783935546875,20.39007568359375
450,773.24462890625,241.60440063476562,0.754780113697052,13.269775390625,24.48968505859375
452,727.4833984375,255.08761596679688,0.6181187033653259,14.018310546875,23.8458251953125
454,857.1717529296875,405.5013122558594,0.48170968890190125,14.939697265625,26.42999267578125
458,820.653076171875,411.5704345703125,0.2036619782447815,13.86767578125,26.6453857421875
460,249.61050415039062,397.913818359375,0.22788412868976593,15.1602783203125,22.0074462890625
462,805.6467895507812,425.8163757324219,0.3342142403125763,15.565185546875,22.96417236328125
472,747.2107543945312,354.91571044921875,0.22044846415519714,14.7471923828125,25.0263671875
474,777.697021484375,285.275390625,0.4991171360015869,12.79345703125,27.01708984375
480,47.71689224243164,577.43310546875,0.6807085871696472,18.458961486816406,34.666259765625
482,701.4248046875,540.6031494140625,0.23061080276966095,13.802001953125,26.0732421875
484,793.1260375976562,425.4996032714844,0.3002431392669678,15.6075439453125,30.6922607421875
486,701.385986328125,539.7291870117188,0.2139786183834076,13.984130859375,25.5733642578125
490,94.2435073852539,325.1349182128906,0.3027873635292053,13.934555053710938,21.514892578125
492,701.0823974609375,543.9176025390625,0.36069926619529724,14.5364990234375,27.045654296875
494,5.839457035064697,659.0634765625,0.5153301358222961,11.678914070129395,32.2763671875
504,619.144287109375,436.62518310546875,0.7557098269462585,19.21923828125,24.80517578125
508,473.866943359375,451.10064697265625,0.7786435484886169,17.9725341796875,29.767822265625
510,475.5853576660156,451.3802490234375,0.5834118723869324,15.202880859375,25.064208984375
512,467.4696044921875,451.4095458984375,0.8356622457504272,21.9344482421875,38.31884765625
514,472.7471618652344,485.0285339355469,0.7577534914016724,16.81024169921875,26.83123779296875
516,711.9232177734375,542.279541015625,0.21132221817970276,14.677001953125,22.541015625
518,480.63006591796875,530.0130615234375,0.442766398191452,19.26806640625,30.2464599609375
520,475.2212219238281,463.9314880371094,0.7815787196159363,18.8372802734375,32.38385009765625
522,708.5263671875,544.2301025390625,0.49853435158729553,13.978271484375,21.366455078125
530,602.4166870117188,192.62759399414062,0.7708821296691895,16.7159423828125,26.345550537109375
532,459.5722961425781,476.736083984375,0.7654460072517395,19.4959716796875,27.50390625
534,710.3817749023438,539.7562866210938,0.5226053595542908,16.4146728515625,27.7503662109375
536,711.1046142578125,540.4964599609375,0.47449541091918945,15.292724609375,26.51904296875
538,712.90869140625,540.5585327148438,0.3704456686973572,14.14697265625,26.142578125
540,711.003662109375,539.9384155273438,0.3919278681278229,14.580078125,23.4169921875
542,747.0291748046875,373.3738708496094,0.5459068417549133,19.02490234375,25.150146484375
544,722.3526611328125,382.85595703125,0.7650827765464783,17.35546875,28.13055419921875
548,680.4825439453125,495.4217529296875,0.8641902804374695,18.548095703125,29.893310546875
550,720.7547607421875,398.2943115234375,0.2761499583721161,17.97900390625,32.5765380859375
552,703.699462890625,364.7461853027344,0.48050224781036377,16.877197265625,30.4620361328125
554,693.1608276367188,356.214599609375,0.6461597681045532,15.888916015625,24.22900390625
556,692.0422973632812,353.0305480957031,0.7420026063919067,14.419189453125,23.60394287109375
558,451.57061767578125,473.69012451171875,0.28601089119911194,13.66259765625,26.8690185546875
560,22.280019760131836,316.06719970703125,0.45923420786857605,14.268302917480469,23.2322998046875
562,579.7595825195312,451.47076416015625,0.38870832324028015,22.1663818359375,27.0494384765625
564,728.8895263671875,539.2042236328125,0.2812761068344116,14.558837890625,24.746826171875
566,473.275634765625,471.2978515625,0.686441957950592,18.2021484375,29.688232421875
568,474.17449951171875,502.4991455078125,0.7795536518096924,18.56451416015625,25.711181640625
570,472.734130859375,433.87603759765625,0.5240063667297363,14.22265625,24.81719970703125
572,476.0248107910156,528.1099853515625,0.7826364040374756,20.25079345703125,33.261962890625
574,477.652099609375,458.83526611328125,0.6841033101081848,17.32916259765625,27.79931640625
576,487.9991455078125,434.390869140625,0.7178168296813965,16.49072265625,27.212158203125
582,455.32720947265625,378.2828063964844,0.5592725276947021,12.40496826171875,20.11016845703125
586,1034.849609375,276.7239990234375,0.5847626328468323,14.035400390625,25.059326171875
588,1112.623779296875,335.744873046875,0.4706462025642395,11.083740234375,15.0244140625
592,995.8335571289062,369.48663330078125,0.717717170715332,15.77392578125,25.5013427734375
594,987.54736328125,261.07635498046875,0.4894614815711975,11.0718994140625,18.572021484375
596,953.4061279296875,507.7718505859375,0.6193807721138,14.814697265625,24.29248046875
598,957.2266845703125,323.09783935546875,0.6313607096672058,14.010009765625,23.5068359375
604,49.2328987121582,436.8746337890625,0.3392193913459778,15.265602111816406,24.4312744140625
608,645.7463989257812,316.47613525390625,0.5599860548973083,10.013427734375,25.03350830078125
610,547.4570922851562,222.32492065429688,0.851799488067627,18.7152099609375,29.45062255859375
612,507.3817443847656,381.4122314453125,0.49390819668769836,17.03094482421875,25.7794189453125
614,621.510498046875,384.77276611328125,0.3231191337108612,15.10791015625,21.406005859375
618,884.6573486328125,287.4830017089844,0.24495050311088562,12.45458984375,20.77423095703125
620,617.7392578125,263.87939453125,0.2717549502849579,14.151123046875,25.56817626953125
622,533.6239013671875,257.90594482421875,0.7658349871635437,12.516357421875,22.38427734375
628,470.11761474609375,433.9393310546875,0.30748268961906433,24.240478515625,37.015869140625
630,446.5042724609375,464.1484375,0.6153905987739563,19.35699462890625,37.07513427734375
636,742.9176025390625,402.44989013671875,0.3617011308670044,9.6072998046875,20.8232421875
640,601.6956787109375,401.36163330078125,0.27197206020355225,15.8525390625,24.3953857421875
642,534.4046630859375,370.65985107421875,0.2744177281856537,17.28271484375,26.86761474609375
644,615.3907470703125,348.9363098144531,0.3498636782169342,15.656005859375,23.72918701171875
646,519.0032958984375,336.2320861816406,0.36974912881851196,13.4549560546875,20.0523681640625
648,823.3930053710938,403.55133056640625,0.24036139249801636,11.863037109375,19.232177734375
650,524.6900634765625,257.7449951171875,0.6854683756828308,14.1942138671875,24.8951416015625
656,531.0662841796875,244.63299560546875,0.2801641821861267,12.583740234375,21.7982177734375
660,804.9569091796875,387.7195129394531,0.21099618077278137,12.349609375,32.1236572265625
662,673.6915283203125,452.87872314453125,0.418598473072052,19.1138916015625,26.4569091796875
666,602.8179931640625,420.35076904296875,0.26510414481163025,21.9405517578125,50.7113037109375
668,773.403076171875,438.16400146484375,0.6221757531166077,15.88134765625,32.2449951171875
670,680.2086181640625,393.210205078125,0.24442245066165924,12.163330078125,25.8262939453125
672,807.96826171875,366.65789794921875,0.24179774522781372,14.85791015625,26.8697509765625
680,1138.7880859375,301.28863525390625,0.2134564071893692,14.32666015625,26.8121337890625
682,503.688232421875,217.81155395507812,0.6778156757354736,11.40087890625,19.28778076171875
684,483.82940673828125,235.94708251953125,0.6273275017738342,12.33819580078125,18.54376220703125
688,808.3272705078125,410.00225830078125,0.4809021055698395,19.728759765625,28.1630859375
694,696.0802001953125,400.9480895996094,0.22880364954471588,14.721435546875,22.794189453125
698,803.8804321289062,301.7228698730469,0.44261038303375244,11.431640625,19.12677001953125
700,827.6677856445312,273.7746887207031,0.5375616550445557,14.218994140625,20.6986083984375
704,1005.9969482421875,289.8768310546875,0.6023333668708801,15.7861328125,20.670166015625
706,308.764892578125,335.352783203125,0.6130258440971375,12.92529296875,19.9102783203125
708,698.0275268554688,310.7756042480469,0.6088029146194458,15.49072265625,21.50909423828125
710,557.84423828125,402.33514404296875,0.6031613349914551,17.589599609375,26.99658203125
712,619.7445068359375,416.40570068359375,0.7729141712188721,16.967041015625,28.6488037109375
714,555.0838623046875,318.0307312011719,0.5720824003219604,11.926513671875,20.0146484375
716,470.4154052734375,397.2541809082031,0.2178027331829071,14.7332763671875,23.951416015625
720,589.8265380859375,400.83428955078125,0.38119855523109436,15.96533203125,23.15087890625
722,731.2908935546875,384.458984375,0.22289079427719116,15.5703125,26.86181640625
726,835.8795166015625,305.789306640625,0.3920532464981079,12.33447265625,20.78045654296875
728,874.4996948242188,302.34405517578125,0.5456411838531494,8.7188720703125,23.42926025390625
732,764.1141357421875,296.3669128417969,0.5697426199913025,11.7080078125,21.27984619140625
734,878.056396484375,347.0904846191406,0.4825877249240875,13.266357421875,20.938720703125
736,919.8012084960938,357.7214660644531,0.5291953086853027,13.83154296875,20.83544921875
738,938.702880859375,359.88818359375,0.5703809857368469,13.160400390625,22.19671630859375
740,931.6644287109375,340.5484313964844,0.6496660113334656,17.1953125,24.8616943359375
744,843.6631469726562,355.88458251953125,0.4170454144477844,16.4796142578125,33.11798095703125
746,612.634033203125,301.5346984863281,0.553474485874176,12.462646484375,19.77685546875
764,476.19134521484375,298.9629211425781,0.4017064571380615,14.17645263671875,23.04925537109375
768,646.3736572265625,362.5810546875,0.3036739230155945,10.060791015625,19.8660888671875
774,489.97265625,334.56488037109375,0.5593772530555725,10.710205078125,23.0294189453125
776,394.14013671875,380.17572021484375,0.5830360054969788,11.3167724609375,26.299560546875
778,504.02362060546875,367.66729736328125,0.22883754968643188,12.00634765625,21.51763916015625
780,484.7663269042969,360.60845947265625,0.5464913845062256,13.7633056640625,21.3974609375
782,511.04486083984375,300.53082275390625,0.7097685933113098,20.0657958984375,30.56201171875
790,968.751953125,434.59661865234375,0.6745001077651978,13.696533203125,28.80926513671875
792,461.7960205078125,225.5302734375,0.5146856904029846,14.07763671875,26.31634521484375
794,530.02978515625,296.7840576171875,0.22138389945030212,14.6524658203125,29.74609375
796,425.6435241699219,212.8651123046875,0.5821738243103027,13.4564208984375,22.66552734375
798,422.7452392578125,208.55941772460938,0.6921560168266296,13.04742431640625,23.2926025390625
800,425.22900390625,204.77212524414062,0.6324307322502136,12.7900390625,21.091094970703125
802,674.6650390625,445.2293395996094,0.4855172634124756,14.303466796875,26.33807373046875
804,453.7074279785156,204.19265747070312,0.6047501564025879,12.5950927734375,20.6002197265625
806,464.16436767578125,211.5211181640625,0.42033588886260986,12.69464111328125,16.121734619140625
808,728.8563842773438,269.43768310546875,0.2858628034591675,10.7225341796875,22.292724609375
810,483.64324951171875,215.61135864257812,0.516259491443634,12.944580078125,21.62493896484375
814,462.65484619140625,218.39031982421875,0.5455443263053894,11.8128662109375,18.202392578125
820,349.8040771484375,217.0020751953125,0.3765343725681305,15.3182373046875,20.61871337890625
822,309.64581298828125,212.82427978515625,0.5240797400474548,12.9940185546875,20.16802978515625
826,554.19384765625,284.7952880859375,0.6354537606239319,13.09326171875,21.8768310546875
834,585.2573852539062,183.01400756835938,0.5828571915626526,11.302490234375,22.31182861328125
838,454.6106262207031,225.090576171875,0.6016430258750916,14.17608642578125,20.8675537109375
840,400.88323974609375,240.16299438476562,0.29358166456222534,16.2606201171875,27.17681884765625
842,405.84222412109375,312.14910888671875,0.39689674973487854,16.2783203125,29.0650634765625
846,1048.8795166015625,242.77508544921875,0.5480901002883911,12.19287109375,24.7244873046875
850,409.93707275390625,536.240966796875,0.5773861408233643,17.90594482421875,27.261962890625
852,417.6687927246094,552.36669921875,0.32185879349708557,22.261474609375,34.60400390625
854,869.4827270507812,310.06561279296875,0.2480897754430771,12.4580078125,22.42626953125
856,647.685302734375,531.7139892578125,0.8315147757530212,20.041259765625,39.114990234375
858,733.8826293945312,413.7294921875,0.21849972009658813,15.4285888671875,27.63623046875
864,580.44189453125,365.3655700683594,0.4803088307380676,11.60009765625,21.12078857421875
866,586.1171875,298.7203674316406,0.22705423831939697,12.865478515625,28.7314453125
872,701.1046752929688,163.67308044433594,0.21979564428329468,13.8681640625,25.032958984375
874,524.0360107421875,211.8699951171875,0.5481851696968079,13.8662109375,24.41778564453125
876,515.9169921875,216.8114471435547,0.29718491435050964,11.5699462890625,19.8619384765625
880,1129.80908203125,415.11138916015625,0.2901584208011627,11.8662109375,20.556396484375
882,742.6363525390625,246.66036987304688,0.21173784136772156,13.791259765625,28.3094482421875
884,516.0,281.8887023925781,0.6140091419219971,13.5628662109375,20.770751953125
886,571.7564086914062,361.8381042480469,0.7418431639671326,16.17724609375,25.626953125
894,678.635498046875,426.0932312011719,0.4423025846481323,15.072509765625,26.895751953125
900,673.3662109375,365.9150695800781,0.32621997594833374,16.375732421875,26.08685302734375
902,698.587890625,345.16754150390625,0.6423394083976746,12.881103515625,21.4676513671875
904,610.0383911132812,367.998291015625,0.5271257758140564,15.672607421875,21.494140625
908,553.6336059570312,327.3861389160156,0.6323313117027283,13.6552734375,26.98797607421875
912,636.8431396484375,364.535400390625,0.5608199834823608,15.415771484375,23.42864990234375
916,771.3749389648438,244.78631591796875,0.4457584023475647,13.1510009765625,20.9100341796875
918,693.0421142578125,364.1233825683594,0.3206469714641571,16.0623779296875,30.28912353515625
922,167.74038696289062,301.6884765625,0.530266284942627,13.86859130859375,23.2625732421875
928,761.7006225585938,355.4958801269531,0.6871064901351929,10.95263671875,21.08111572265625
930,818.30615234375,325.89398193359375,0.32182830572128296,13.266845703125,19.729248046875
932,806.1978149414062,374.9368591308594,0.5681660175323486,15.0208740234375,21.57733154296875
938,677.6876220703125,404.61090087890625,0.547276496887207,16.1519775390625,22.4384765625
940,676.9837036132812,335.8188171386719,0.7494959831237793,13.9639892578125,23.2000732421875
942,6.3090715408325195,339.89678955078125,0.5630746483802795,12.618143081665039,35.52197265625
944,101.25010681152344,417.197509765625,0.5678237080574036,19.780242919921875,30.474853515625
950,887.0426025390625,203.29779052734375,0.5088719129562378,16.19482421875,22.34259033203125
952,105.71466064453125,331.8939208984375,0.39254239201545715,12.879486083984375,22.090576171875
954,952.5703125,250.80563354492188,0.4378288984298706,15.24853515625,20.9354248046875
964,797.638916015625,343.5716552734375,0.5019285678863525,14.003662109375,18.325927734375
974,954.7659912109375,305.43243408203125,0.6606682538986206,13.895263671875,22.6591796875
976,454.09613037109375,270.7901916503906,0.3529951870441437,14.112548828125,22.36651611328125
980,540.8602294921875,400.25457763671875,0.44421136379241943,17.45556640625,33.21337890625
986,1106.359130859375,274.48779296875,0.3395559787750244,15.059814453125,26.53802490234375
990,262.7853088378906,261.86578369140625,0.28524965047836304,12.36541748046875,19.407958984375
994,233.71875,394.520751953125,0.7593455910682678,14.35931396484375,22.430908203125
996,257.40753173828125,378.4362487792969,0.46371710300445557,18.05999755859375,24.20458984375
998,216.09384155273438,394.9067077636719,0.5576344132423401,15.727569580078125,25.465576171875
1002,139.8130645751953,354.79461669921875,0.5791587829589844,19.492828369140625,28.45263671875
1004,500.1331787109375,428.12860107421875,0.5757156610488892,18.642578125,30.2908935546875
1006,820.693115234375,599.2484130859375,0.6661144495010376,26.8448486328125,43.0791015625
1008,345.31103515625,529.4180908203125,0.20239238440990448,14.9210205078125,27.669677734375
1010,757.2706298828125,520.1382446289062,0.6505752205848694,19.7293701171875,30.6220703125
1016,982.4288330078125,353.4222717285156,0.26939016580581665,11.974853515625,20.99713134765625
1024,678.05029296875,273.93511962890625,0.3085615634918213,8.1494140625,16.2279052734375
1026,697.2039184570312,267.1906433105469,0.4322584569454193,12.963623046875,20.1419677734375
1030,648.7685546875,238.44967651367188,0.5516408085823059,12.9549560546875,22.05572509765625
1040,460.45013427734375,264.6634521484375,0.3699286878108978,11.9775390625,24.3350830078125
1042,701.96240234375,414.4044189453125,0.21752680838108063,14.084228515625,29.16064453125
1044,549.3902587890625,320.86602783203125,0.4995977580547333,14.450927734375,22.7843017578125
1046,838.48095703125,455.79461669921875,0.37959063053131104,18.084716796875,30.142333984375
1048,642.3613891601562,332.16253662109375,0.7967002391815186,17.6270751953125,28.173583984375
1050,705.9651489257812,343.4713134765625,0.7243611216545105,15.480224609375,25.2806396484375
1052,724.9530029296875,353.7891845703125,0.7704389095306396,15.25634765625,23.165771484375
1054,716.9261474609375,360.3094482421875,0.5135335326194763,16.609375,22.9486083984375
1058,663.5247802734375,373.8771057128906,0.7481799125671387,15.2314453125,23.692626953125
1060,643.299072265625,381.41888427734375,0.6077335476875305,15.020263671875,23.72998046875
1066,717.92333984375,442.45281982421875,0.366961270570755,14.26123046875,28.2113037109375
1068,790.5910034179688,507.130615234375,0.6551598906517029,20.45263671875,38.43359375
1072,681.2855224609375,373.0773010253906,0.4435322880744934,14.989501953125,23.771484375
1074,700.8374633789062,370.7658996582031,0.7838636040687561,15.9207763671875,23.4014892578125
1076,708.193115234375,364.3736572265625,0.5503756403923035,16.922607421875,25.06298828125
1078,710.484619140625,359.67694091796875,0.6332874298095703,16.30322265625,26.92529296875
1080,694.4884033203125,358.8412780761719,0.8054157495498657,20.349365234375,31.2803955078125
1082,689.5946655273438,365.61474609375,0.8119543194770813,21.76123046875,30.86456298828125
1084,691.9010009765625,369.1070556640625,0.7788161635398865,16.929931640625,28.65185546875
1086,694.360595703125,368.782470703125,0.8566141128540039,19.974365234375,30.4906005859375
1088,696.62158203125,370.06390380859375,0.8888624906539917,18.0732421875,30.0408935546875
1090,723.27685546875,369.2238464355469,0.5666773319244385,14.802978515625,27.4295654296875
1092,754.7291870117188,360.91278076171875,0.5228271484375,17.1807861328125,30.360107421875
1098,1083.2322998046875,309.06884765625,0.5719232559204102,15.312255859375,25.361328125
1100,1194.6817626953125,313.58026123046875,0.5149293541908264,16.2109375,24.15057373046875
1116,956.3199462890625,388.8394775390625,0.7883201837539673,16.3671875,25.1539306640625
1124,200.94900512695312,291.97808837890625,0.21572217345237732,12.0177001953125,16.276123046875
1126,236.9354248046875,285.3577880859375,0.2778097093105316,12.806304931640625,16.8541259765625
1128,926.3031005859375,430.47894287109375,0.44738155603408813,19.531005859375,32.2506103515625
1130,878.9034423828125,429.290771484375,0.5708896517753601,21.882568359375,33.973388671875
1132,834.1494140625,437.84063720703125,0.8365709185600281,20.8212890625,33.0926513671875
1134,796.8719482421875,433.70294189453125,0.37057334184646606,21.988525390625,32.630859375
1136,782.4091796875,432.0470886230469,0.521996259689331,22.5302734375,36.56268310546875
1138,786.1055908203125,405.1446838378906,0.8467305898666382,20.31494140625,31.123291015625
1140,822.094970703125,379.74267578125,0.7781508564949036,17.162109375,28.37451171875
1148,1214.139892578125,369.7021484375,0.2842515707015991,15.884765625,27.7918701171875
1150,1204.4677734375,369.8627014160156,0.8048109412193298,16.6748046875,26.8338623046875
1152,1176.7955322265625,366.09686279296875,0.7023068070411682,15.75830078125,25.65985107421875
