frame,x1,y1,x2,y2,conf
533,515.2695922851562,350.83123779296875,530.6984252929688,377.3651123046875,0.6556650996208191
534,449.8243103027344,462.984130859375,469.3202819824219,490.488037109375,0.7654471397399902
536,702.1744384765625,525.881103515625,718.589111328125,553.6314697265625,0.522604763507843
544,737.5167236328125,360.7987976074219,756.5416259765625,385.9489440917969,0.5459075570106506
545,723.635498046875,366.55926513671875,740.497802734375,391.71783447265625,0.7425858378410339
546,713.6749267578125,368.7906799316406,731.0303955078125,396.9212341308594,0.7650831341743469
547,708.9528198242188,371.9599304199219,725.4240112304688,398.2351379394531,0.7479852437973022
550,671.20849609375,480.47509765625,689.756591796875,510.368408203125,0.8641904592514038
553,693.5158081054688,363.51934814453125,709.3214721679688,387.12725830078125,0.8119861483573914
555,688.4639892578125,346.12689208984375,706.3424072265625,372.55303955078125,0.7270591259002686
556,685.2163696289062,344.10003662109375,701.1052856445312,368.3291015625,0.6461569666862488
557,684.9105224609375,343.2542724609375,700.15966796875,367.21142578125,0.7576087713241577
558,684.8327026367188,341.22857666015625,699.2518920898438,364.83251953125,0.7420026063919067
559,685.2208251953125,341.758056640625,699.1551513671875,362.98248291015625,0.5168040990829468
568,464.174560546875,456.4537353515625,482.376708984375,486.1419677734375,0.6864414811134338
569,463.94757080078125,439.4752197265625,481.916259765625,466.77996826171875,0.7284460067749023
570,464.89227294921875,489.6434326171875,483.45672607421875,515.354736328125,0.7795528769493103
571,464.4783020019531,437.1850891113281,484.8821105957031,466.0577087402344,0.8154197931289673
572,465.622802734375,421.4674377441406,479.845458984375,446.2846374511719,0.5240072011947632
573,461.90631103515625,437.397216796875,479.6802978515625,465.44610595703125,0.7705836892127991
574,465.8994140625,511.47900390625,486.15020751953125,544.740966796875,0.7826365232467651
575,465.88885498046875,445.7995300292969,482.80267333984375,472.2956237792969,0.707908034324646
576,468.9875183105469,444.93560791015625,486.3166809082031,472.7349853515625,0.6841039061546326
577,473.6436767578125,435.97955322265625,490.685302734375,462.70233154296875,0.7315130233764648
578,479.7537841796875,420.7847595214844,496.2445068359375,447.9969787597656,0.7178179025650024
584,449.1247253417969,368.22772216796875,461.5296936035156,388.337890625,0.5592724084854126
585,451.3868408203125,390.9338684082031,464.4317626953125,416.9286804199219,0.5463831424713135
588,1027.8319091796875,264.1943054199219,1041.8673095703125,289.2536926269531,0.5847628712654114
594,987.9465942382812,356.7359619140625,1003.7205200195312,382.2373046875,0.7177168726921082
597,1000.722900390625,369.0830078125,1021.288330078125,401.1846923828125,0.6410291790962219
598,945.998779296875,495.6256103515625,960.8134765625,519.9180908203125,0.6193804740905762
600,950.2216796875,311.34442138671875,964.231689453125,334.85125732421875,0.6313597559928894
609,595.164794921875,313.00274658203125,605.90966796875,334.6461181640625,0.6685616970062256
610,640.7396850585938,303.9593505859375,650.7531127929688,328.992919921875,0.5599878430366516
611,644.03564453125,250.0712890625,655.3486328125,270.7440185546875,0.5079970955848694
612,538.0994873046875,207.59963989257812,556.814697265625,237.05020141601562,0.8517991304397583
615,549.942626953125,319.4970703125,562.5823974609375,340.524169921875,0.548281192779541
624,527.36572265625,246.71380615234375,539.882080078125,269.09808349609375,0.7658344507217407
632,436.8258056640625,445.6108703613281,456.1827392578125,482.6860046386719,0.6153910160064697
635,704.9415283203125,394.112060546875,723.1405029296875,422.713134765625,0.6051755547523499
639,864.1068725585938,416.6680908203125,879.7623901367188,445.580810546875,0.5781935453414917
645,641.7530517578125,227.0474090576172,654.8824462890625,250.22161865234375,0.5201331377029419
651,531.2279052734375,247.02093505859375,545.977294921875,272.97821044921875,0.7715109586715698
652,517.5929565429688,245.29736328125,531.7871704101562,270.19256591796875,0.6854681372642517
665,562.2481079101562,221.35556030273438,572.7748413085938,242.0894775390625,0.5061517953872681
670,765.46240234375,422.04150390625,781.34375,454.2864990234375,0.6221773624420166
677,821.573486328125,353.3028869628906,834.436767578125,375.7030944824219,0.5720395445823669
679,324.85784912109375,420.6300964355469,342.41571044921875,454.6145324707031,0.7532907128334045
684,497.98779296875,208.16766357421875,509.388671875,227.4554443359375,0.6778165102005005
686,477.6603088378906,226.67520141601562,489.9985046386719,245.21896362304688,0.6273282170295715
687,404.4069519042969,339.02423095703125,418.8151550292969,357.82305908203125,0.5748735666275024
701,777.0303955078125,275.5184326171875,796.2130126953125,310.107666015625,0.6776119470596313
702,820.5582885742188,263.42535400390625,834.7772827148438,284.12396240234375,0.5375598669052124
705,989.6652221679688,254.46041870117188,1003.4940795898438,274.9725036621094,0.560093104839325
706,998.1038818359375,279.541748046875,1013.8900146484375,300.2119140625,0.6023347973823547
708,302.3022155761719,325.39764404296875,315.2275085449219,345.30792236328125,0.6130270957946777
709,901.7742919921875,270.0682373046875,914.535400390625,289.804443359375,0.6189131736755371
710,690.2821655273438,300.02099609375,705.7728881835938,321.5301513671875,0.6088021397590637
712,549.0494384765625,388.8369140625,566.6390380859375,415.83349609375,0.6031623482704163
713,580.8953857421875,371.98980712890625,595.740478515625,395.28790283203125,0.6558857560157776
714,611.260986328125,402.081298828125,628.22802734375,430.7301025390625,0.772914469242096
716,549.12060546875,308.0234069824219,561.047119140625,328.0380554199219,0.5720820426940918
717,371.61639404296875,332.4329833984375,389.17547607421875,364.533447265625,0.7302852272987366
719,452.8658447265625,308.8244323730469,463.943115234375,330.7313537597656,0.528447151184082
721,511.8861389160156,394.3096008300781,526.9783935546875,415.8900451660156,0.7085017561912537
723,608.5918579101562,312.39508056640625,621.9522094726562,335.0792236328125,0.6374150514602661
726,433.52191162109375,272.47705078125,444.20440673828125,290.476318359375,0.6564952731132507
728,943.0987548828125,359.40087890625,958.564697265625,383.28076171875,0.5883711576461792
730,448.85662841796875,405.78460693359375,462.48541259765625,430.22711181640625,0.661823034286499
731,870.1402587890625,290.6294250488281,878.859130859375,314.0586853027344,0.5456399321556091
735,758.2601928710938,285.72698974609375,769.9680786132812,307.0068359375,0.569743275642395
739,912.8854370117188,347.3037414550781,926.7169799804688,368.1391906738281,0.5291959047317505
740,930.3152465820312,346.73895263671875,945.7022094726562,374.73333740234375,0.5276920795440674
741,932.1226806640625,348.7898254394531,945.2830810546875,370.9865417480469,0.5703811645507812
742,923.006103515625,334.76983642578125,939.59716796875,360.09014892578125,0.774448812007904
743,923.0667724609375,328.1175842285156,940.2620849609375,352.9792785644531,0.6496652364730835
749,606.4027099609375,291.6462707519531,618.865234375,311.4231262207031,0.5534741878509521
777,484.6175537109375,323.0501708984375,495.3277587890625,346.07958984375,0.5593782067298889
779,388.48175048828125,367.0259704589844,399.79852294921875,393.3255310058594,0.5830352902412415
783,477.8846740722656,349.90972900390625,491.6479797363281,371.30718994140625,0.5464932918548584
785,501.011962890625,285.24981689453125,521.0777587890625,315.8118896484375,0.7097699642181396
786,593.8309326171875,318.626708984375,608.2864990234375,341.32354736328125,0.7049295902252197
793,961.9036865234375,420.1920166015625,975.6002197265625,449.001220703125,0.6744989156723022
795,454.7572021484375,212.37210083007812,468.8348388671875,238.68844604492188,0.5146859288215637
798,422.60638427734375,206.5293731689453,437.7454833984375,229.77357482910156,0.5061771273612976
799,418.9153137207031,201.53233337402344,432.3717346191406,224.19786071777344,0.5821741819381714
800,416.2177734375,199.10647583007812,429.088134765625,222.16787719726562,0.8276321291923523
801,416.2215270996094,196.91311645507812,429.2689514160156,220.20571899414062,0.6921557784080505
802,418.1639404296875,195.28640747070312,430.1917724609375,217.33554077148438,0.7003340721130371
803,418.833984375,194.22659301757812,431.6240234375,215.31765747070312,0.632430911064148
804,421.3106994628906,192.38441467285156,433.9517517089844,213.6229705810547,0.6116674542427063
806,436.92926025390625,191.69866943359375,448.40069580078125,212.1109619140625,0.6318962574005127
807,447.40985107421875,193.89254760742188,460.00494384765625,214.49276733398438,0.6047506928443909
808,915.1015625,510.797607421875,930.49609375,538.77099609375,0.8416433334350586
813,477.17095947265625,204.79888916015625,490.11553955078125,226.423828125,0.5162601470947266
816,463.36712646484375,207.95411682128906,477.23992919921875,228.24693298339844,0.6703107357025146
817,456.7484130859375,209.28912353515625,468.561279296875,227.49151611328125,0.5455437898635864
825,303.1488037109375,202.74026489257812,316.142822265625,222.90829467773438,0.5240804553031921
826,288.70343017578125,228.41616821289062,301.14117431640625,248.37832641601562,0.709869921207428
829,547.647216796875,273.85687255859375,560.740478515625,295.73370361328125,0.6354531645774841
830,605.7277221679688,207.453125,618.9716186523438,227.33465576171875,0.6368389129638672
837,579.6061401367188,171.85809326171875,590.9086303710938,194.169921875,0.5828567743301392
840,458.7974853515625,173.7427520751953,471.8861083984375,192.7887725830078,0.6628433465957642
841,447.5225830078125,214.65679931640625,461.69866943359375,235.52435302734375,0.6016422510147095
849,1042.783203125,230.412841796875,1054.97607421875,255.1373291015625,0.5480905771255493
853,400.98406982421875,522.6099853515625,418.89007568359375,549.8719482421875,0.5773845911026001
856,460.0151672363281,557.1947021484375,478.2573547363281,586.5899658203125,0.7198346853256226
858,616.983642578125,556.070068359375,640.365478515625,591.5478515625,0.6819160580635071
859,637.6647338867188,512.156494140625,657.7058715820312,551.271484375,0.831514298915863
862,751.1019287109375,381.7430114746094,765.5706787109375,407.1873474121094,0.7269811630249023
864,591.8935546875,452.50933837890625,607.843994140625,477.25482177734375,0.7624026536941528
877,517.1029052734375,199.66110229492188,530.9691162109375,224.07891845703125,0.5481852889060974
878,512.5234375,213.94387817382812,523.00146484375,233.07553100585938,0.5179240107536316
887,509.21856689453125,271.5033264160156,522.7814331054688,292.2740783691406,0.6140084862709045
889,563.6677856445312,349.0246276855469,579.8450317382812,374.6515808105469,0.7418435215950012
894,929.42919921875,407.2162780761719,943.01953125,431.0386047363281,0.698897123336792
898,800.8421630859375,319.24481201171875,813.5260009765625,341.95660400390625,0.6094689965248108
905,692.1473388671875,334.4337158203125,705.0284423828125,355.9013671875,0.6423382759094238
907,602.2020874023438,357.25128173828125,617.8746948242188,378.745361328125,0.527125358581543
911,546.8060302734375,313.89215087890625,560.4613037109375,340.880126953125,0.6323294043540955
915,629.1351318359375,352.8210754394531,644.551025390625,376.2497253417969,0.5608192682266235
920,754.1560668945312,269.7071533203125,766.4710083007812,288.23760986328125,0.6175982356071472
925,160.80609130859375,290.05718994140625,174.6746826171875,313.31976318359375,0.5302656888961792
926,837.2462158203125,265.37213134765625,847.6873779296875,285.92425537109375,0.7208166122436523
931,756.2243041992188,344.955322265625,767.1769409179688,366.03643798828125,0.68710857629776
932,787.3016967773438,327.59820556640625,799.5316772460938,347.91253662109375,0.7021133303642273
935,798.6873779296875,364.148193359375,813.708251953125,385.72552490234375,0.5681647658348083
936,796.1983642578125,339.711669921875,812.3861083984375,364.19384765625,0.6702401638031006
941,669.6116333007812,393.39166259765625,685.7636108398438,415.83013916015625,0.5472776293754578
942,672.4351806640625,343.33697509765625,688.570068359375,364.89263916015625,0.7989059686660767
943,670.001708984375,324.2187805175781,683.9656982421875,347.4188537597656,0.7494967579841614
945,0.0,322.13580322265625,12.618152618408203,357.65777587890625,0.5630738735198975
947,91.3599853515625,401.9600830078125,111.14021301269531,432.4349365234375,0.5678243041038513
952,850.46484375,187.24851989746094,862.439697265625,209.7869110107422,0.7222254276275635
953,878.9451904296875,192.12648010253906,895.1400146484375,214.4690704345703,0.5088715553283691
964,961.6512451171875,315.9456787109375,976.5596923828125,336.202880859375,0.5521931052207947
966,880.33984375,322.03125,893.976806640625,345.47662353515625,0.5493552088737488
967,790.6370849609375,334.40869140625,804.6407470703125,352.734619140625,0.5019280910491943
977,947.818359375,294.10284423828125,961.713623046875,316.76202392578125,0.6606664657592773
986,352.631103515625,255.50311279296875,368.50140380859375,279.73284912109375,0.5891366004943848
996,227.60304260253906,391.23443603515625,244.92100524902344,422.08087158203125,0.791756808757782
997,226.53912353515625,383.3052978515625,240.89840698242188,405.7362060546875,0.7593451142311096
1000,245.80902099609375,414.54278564453125,268.91998291015625,453.62518310546875,0.7069613337516785
1001,208.2300567626953,382.17388916015625,223.95762634277344,407.63946533203125,0.557635486125946
1005,130.066650390625,340.56829833984375,149.55947875976562,369.02093505859375,0.5791581869125366
1006,1158.2698974609375,376.2894287109375,1173.7938232421875,402.18109130859375,0.6998623609542847
1007,490.8118896484375,412.98309326171875,509.4544677734375,443.2740478515625,0.5757147073745728
1008,766.328125,541.5888671875,791.938720703125,578.1279296875,0.7585850358009338
1009,807.2706909179688,577.7088623046875,834.1155395507812,620.7879638671875,0.6661140322685242
1012,771.5574951171875,571.523193359375,797.0748291015625,618.323486328125,0.5357406139373779
1013,747.4058837890625,504.82720947265625,767.1353759765625,535.4492797851562,0.6505743861198425
1034,642.2911376953125,227.42181396484375,655.2459716796875,249.4775390625,0.5516407489776611
1041,773.6126708984375,331.46319580078125,787.0157470703125,355.48834228515625,0.56981360912323
1047,495.84356689453125,289.5467224121094,513.2310180664062,316.4183044433594,0.7284020781517029
1049,560.97705078125,311.298828125,575.0240478515625,334.022705078125,0.6361154317855835
1051,600.819580078125,314.51422119140625,618.9029541015625,341.84588623046875,0.775238573551178
1052,633.5478515625,318.07574462890625,651.1749267578125,346.24932861328125,0.7966996431350708
1053,649.774169921875,320.35150146484375,667.43017578125,349.1546630859375,0.8362418413162231
1054,698.2250366210938,330.8309631347656,713.7052612304688,356.1116638183594,0.7243598699569702
1055,707.2254028320312,336.4691162109375,725.1132202148438,364.683349609375,0.7913640141487122
1056,717.3248291015625,342.206298828125,732.5811767578125,365.3720703125,0.7704389691352844
1057,715.9689331054688,343.14080810546875,730.8897094726562,367.1575927734375,0.5881401896476746
1058,708.6214599609375,348.83514404296875,725.2308349609375,371.78375244140625,0.5135336518287659
1061,672.81494140625,357.2916259765625,690.5086669921875,381.45458984375,0.5462590456008911
1062,655.908935546875,362.0307922363281,671.1405029296875,385.7234191894531,0.7481798529624939
1064,635.7889404296875,369.55389404296875,650.8092041015625,393.28387451171875,0.6077336072921753
1065,635.855712890625,369.26397705078125,651.130859375,393.32135009765625,0.6454416513442993
1071,778.20751953125,491.2484130859375,797.568603515625,528.5802001953125,0.7543338537216187
1072,780.3646850585938,487.913818359375,800.8173217773438,526.347412109375,0.6551595330238342
1078,692.8770751953125,359.0651550292969,708.7978515625,382.4666442871094,0.7838650345802307
1079,365.17584228515625,415.3891906738281,379.25128173828125,438.2725524902344,0.516890287399292
1080,699.7318115234375,351.8421630859375,716.6544189453125,376.9051513671875,0.5503756403923035
1082,702.3330078125,346.2142639160156,718.63623046875,373.1395568847656,0.633287787437439
1084,684.313720703125,343.2010803222656,704.6630859375,374.4814758300781,0.8054161071777344
1085,681.3318481445312,346.3670654296875,703.5830688476562,380.79736328125,0.8061886429786682
1086,678.7140502929688,350.1824645996094,700.4752807617188,381.0470275878906,0.8119542002677917
1087,682.2350463867188,351.3921813964844,701.3029174804688,381.1028137207031,0.7759811878204346
1088,683.43603515625,354.7811584472656,700.365966796875,383.4330139160156,0.7788162231445312
1089,683.0106201171875,350.38116455078125,701.7552490234375,384.17889404296875,0.736312985420227
1090,684.3734130859375,353.53717041015625,704.3477783203125,384.02777099609375,0.8566141128540039
1091,684.3541259765625,354.7351989746094,703.9798583984375,385.9413757324219,0.7520933151245117
1092,687.5849609375,355.04345703125,705.658203125,385.0843505859375,0.8888624906539917
1094,715.8753662109375,355.5090637207031,730.6783447265625,382.9386291503906,0.5666788220405579
1095,724.762939453125,353.26019287109375,740.26513671875,380.45477294921875,0.6749064326286316
1096,746.1387939453125,345.73272705078125,763.319580078125,376.09283447265625,0.5228284001350403
1097,774.08349609375,343.2034912109375,789.3857421875,368.5750732421875,0.758188009262085
1102,1075.576416015625,296.38818359375,1090.888427734375,321.74951171875,0.571923017501831
1104,1186.5762939453125,301.5049743652344,1202.7872314453125,325.6555480957031,0.5149303078651428
1120,948.1363525390625,376.26251220703125,964.5035400390625,401.41644287109375,0.7883198857307434
1133,888.02099609375,405.8603515625,909.189697265625,439.43743896484375,0.7252267599105835
1134,867.962158203125,412.3040771484375,889.8447265625,446.2774658203125,0.5708884000778198
1135,845.003173828125,417.7144775390625,867.795654296875,448.3076171875,0.6997801661491394
1136,823.73876953125,421.2943115234375,844.56005859375,454.386962890625,0.8365704417228699
1137,803.388671875,423.66729736328125,826.954345703125,458.458984375,0.7122083306312561
1139,771.2432250976562,413.9891662597656,793.6702270507812,450.2551574707031,0.5168136358261108
1140,771.14404296875,413.7657470703125,793.67431640625,450.32843017578125,0.5219959020614624
1141,769.4384765625,402.1237487792969,789.88720703125,433.8345031738281,0.8702821731567383
1142,775.9481201171875,389.5830383300781,796.2630615234375,420.7063293457031,0.846730649471283
1143,798.6416625976562,373.42877197265625,815.5977172851562,401.29736328125,0.829330325126648
1144,813.513916015625,365.555419921875,830.6761474609375,393.929931640625,0.778150737285614
1145,863.0467529296875,346.633544921875,877.614501953125,372.5262451171875,0.7526658177375793
1153,1202.165771484375,355.8968200683594,1219.484619140625,384.6534729003906,0.7640319466590881
1154,1196.13037109375,356.4457702636719,1212.80517578125,383.2796325683594,0.8048108816146851
1155,1189.527099609375,357.3258361816406,1204.486328125,382.8463439941406,0.6785652041435242
1156,1168.9163818359375,353.2669372558594,1184.6746826171875,378.9267883300781,0.7023059725761414
1158,1156.756103515625,350.7188720703125,1171.442138671875,375.39599609375,0.5906782150268555
1159,1154.560302734375,352.03033447265625,1168.930908203125,376.43267822265625,0.6279739737510681
1161,1171.7529296875,352.7923583984375,1183.93310546875,376.4107666015625,0.7164966464042664
1168,1190.584228515625,332.8574523925781,1204.259521484375,353.3331604003906,0.5154227018356323
