frame,cx,cy,conf
0,1376.2467041015625,613.3627319335938,0.0003248004359193146
10,1380.6700439453125,562.7451477050781,0.0008086240268312395
20,1417.4732055664062,507.66249084472656,0.002137785078957677
30,1133.2196044921875,511.5522766113281,0.001983639085665345
40,599.5425720214844,506.55023193359375,0.0003666386764962226
50,1083.7272338867188,606.4993896484375,0.0014700110768899322
60,987.5785217285156,421.0211639404297,0.0004897009348496795
70,844.4931335449219,468.9689025878906,0.000559345877263695
90,986.3677368164062,467.59202575683594,0.00039547847700305283
100,988.4690551757812,514.9882507324219,0.0013384043704718351
110,1414.9404907226562,750.095947265625,0.00035573335480876267
130,989.9234619140625,562.481689453125,0.0020002888049930334
150,990.9215698242188,605.9544067382812,0.0005049085593782365
160,1047.7398986816406,561.4318237304688,0.00026952821644954383
170,1087.1697998046875,613.9340209960938,0.0002573808887973428
180,940.0682373046875,658.7699584960938,0.0014121478889137506
190,1222.8385009765625,610.9063110351562,0.0006351176998578012
200,1747.973876953125,797.896728515625,0.001168208196759224
210,843.8316650390625,608.154296875,0.0012517905561253428
220,794.2832336425781,657.8982238769531,0.0014191726222634315
230,983.6139831542969,653.3164367675781,0.002361251739785075
240,984.1616516113281,603.785888671875,0.0030109200160950422
250,703.2465209960938,753.02294921875,0.0013108598068356514
260,743.3104553222656,699.0060119628906,0.0016635686624795198
270,696.61669921875,655.5077819824219,0.001991924596950412
280,602.1633605957031,657.4457397460938,0.0013551932061091065
290,507.13658142089844,652.04541015625,0.001650218153372407
300,556.2676086425781,658.8940734863281,0.0014517211820930243
310,549.5440979003906,703.8589477539062,0.002528125187382102
320,652.2137756347656,799.2333679199219,0.0019890733528882265
330,646.1680297851562,752.02978515625,0.0014685055939480662
340,655.8205261230469,803.0068359375,0.000853538338560611
400,844.3627624511719,766.1681213378906,0.0003787980240304023
410,788.7364196777344,805.2795104980469,0.0002094576630042866
430,842.0856628417969,753.5168151855469,0.0007917084731161594
440,799.9103393554688,707.8759155273438,0.0008385250112041831
460,602.9988403320312,795.824951171875,0.00031478769960813224
640,889.7656860351562,703.2645263671875,0.00048667669761925936
650,1084.1929931640625,557.8563842773438,0.0012993048876523972
660,1282.1495361328125,751.8165893554688,0.00132954481523484
670,649.030029296875,611.74169921875,0.0015328818699344993
680,751.5564880371094,611.3525085449219,0.0010917868930846453
910,804.93603515625,516.5127868652344,0.0003273944603279233
920,888.6150512695312,567.0686645507812,0.0006852173828519881
930,945.347900390625,610.3496704101562,0.00020245696941856295
960,988.114990234375,608.6687316894531,0.0002519572153687477
980,1275.0484619140625,615.0645446777344,0.0004861409543082118
990,1230.6541137695312,517.3394622802734,0.00028144929092377424
1000,887.4228515625,557.2308959960938,0.0011848785215988755
1010,1083.9689331054688,557.2152709960938,0.0008643405162729323
1020,1086.921875,555.9036560058594,0.00035824006772600114
1030,563.1435852050781,803.1983642578125,0.0008614561520516872
1040,1178.7198486328125,509.2215270996094,0.0006336375954560935
1050,1663.3818359375,367.2860870361328,0.0006132517592050135
1060,1135.3134765625,801.3026428222656,0.0005751624121330678
1070,500.6924743652344,602.6763610839844,0.0008421033853664994
1080,408.39088439941406,559.7532653808594,0.00040837915730662644
1090,318.14817810058594,510.17138671875,0.0009892338421195745
1100,316.546875,509.4941711425781,0.0012147374218329787
1110,411.64479064941406,461.6445007324219,0.0013813403202220798
1120,408.9132385253906,414.5239562988281,0.0014812187291681767
1130,1321.760498046875,559.8221740722656,0.0005491922493092716
1140,1416.6134033203125,604.2923278808594,0.00037120544584468007
1200,940.3744812011719,422.4249572753906,0.0002357983321417123
1210,848.2113342285156,471.08677673339844,0.0006405144231393933
1230,1132.8988037109375,652.9505004882812,0.0009718053042888641
1240,1272.6076049804688,700.3852844238281,0.001143548171967268
1250,1318.601318359375,649.5578002929688,0.0012085307389497757
1260,1319.2634887695312,652.8321228027344,0.0015249882126227021
1270,993.869384765625,659.7309265136719,0.0012158724712207913
1280,1082.6578979492188,699.717529296875,0.003209116170182824
1290,1230.8757934570312,708.3677673339844,0.0007534975302405655
1300,1321.6964721679688,756.9365844726562,0.0006438641576096416
1310,1177.1439819335938,659.4441833496094,0.0011488348245620728
1320,1179.5376586914062,656.1193237304688,0.00047172713675536215
1330,1129.1696166992188,654.9839477539062,0.0031731112394481897
1350,1464.9395141601562,650.6320190429688,0.0005004105041734874
1360,926.04345703125,709.6434020996094,0.00020318137831054628
1410,656.9009094238281,560.2556762695312,0.0003369598707649857
1420,655.02880859375,564.8757629394531,0.00040581898065283895
1430,607.1283569335938,561.5115356445312,0.0006860805442556739
1440,795.7353515625,510.6733856201172,0.000710117572452873
1450,796.88525390625,511.8025207519531,0.0017928520683199167
1490,308.9114532470703,654.4006958007812,0.00022449555399361998
1500,1419.1959838867188,416.3436584472656,0.00044001045171171427
1520,988.1236267089844,702.9624328613281,0.0006562946946360171
1530,897.2600708007812,707.6358947753906,0.0006186278769746423
1570,1610.2098388671875,410.15240478515625,0.00215086224488914
1590,365.04466247558594,892.4558715820312,0.00024371709150727838
1600,267.44156646728516,858.94482421875,0.0002084576990455389
1640,1177.036376953125,559.9767761230469,0.000422642013290897
1700,654.3993225097656,613.4234008789062,0.001591885113157332
