frame,cx,cy,conf
815,350.6961669921875,148.36209106445312,0.3475273847579956
820,301.59033203125,145.24166870117188,0.13585175573825836
825,287.84326171875,139.99905395507812,0.1348310261964798
830,188.83843994140625,119.485595703125,0.24139901995658875
880,1004.891845703125,133.78537368774414,0.12014681100845337
885,989.4527587890625,96.54981994628906,0.1207968145608902
920,720.841796875,172.73223876953125,0.16589568555355072
930,701.3390502929688,157.11756896972656,0.3810490667819977
935,846.606689453125,122.18899917602539,0.2531753480434418
940,1251.0361328125,431.46746826171875,0.2663632333278656
990,432.38946533203125,145.38153076171875,0.36109739542007446
1010,1133.8890380859375,92.54632568359375,0.12273042649030685
1040,804.4367065429688,144.6702880859375,0.14379824697971344
1045,824.1349487304688,146.07058715820312,0.38193657994270325
1050,828.912109375,153.730224609375,0.26785922050476074
1055,853.9791870117188,151.70013427734375,0.10862024873495102
1060,839.1137084960938,162.49490356445312,0.4806460440158844
1065,808.5203857421875,168.95516967773438,0.26682379841804504
1070,803.1621704101562,173.21548461914062,0.29285377264022827
1075,821.4302978515625,166.21351623535156,0.3650854527950287
1080,859.6828002929688,160.06298828125,0.41400617361068726
1085,927.1854248046875,156.09683227539062,0.4873238801956177
1090,1087.2530517578125,211.83082580566406,0.1584024280309677
1095,1207.944091796875,187.09185791015625,0.3365578055381775
1120,908.245361328125,164.65374755859375,0.1539982259273529
1130,933.4036865234375,189.52780151367188,0.3750911056995392
1135,997.5560302734375,183.4187774658203,0.4690445363521576
1140,1034.7667236328125,164.0352325439453,0.438641220331192
1145,1219.025390625,192.70529174804688,0.11326044052839279
1285,880.3637084960938,148.03219604492188,0.20249979197978973
1290,874.2960205078125,152.3709716796875,0.2984979450702667
1295,877.5936279296875,152.2705078125,0.5304645299911499
1300,865.2694091796875,153.97329711914062,0.4636031687259674
1305,857.0243530273438,142.4451904296875,0.4195866584777832
1310,848.8831787109375,142.9551239013672,0.3482043445110321
1315,766.4344482421875,168.94247436523438,0.48642683029174805
1320,717.2706909179688,177.78782653808594,0.4989047348499298
1325,715.87890625,167.94784545898438,0.514502763748169
1330,733.975830078125,143.15109252929688,0.48325738310813904
1340,741.193603515625,126.35107421875,0.11375869810581207
1360,865.0270385742188,162.56051635742188,0.3006214499473572
1400,397.4388427734375,151.07571411132812,0.22252866625785828
1405,367.28790283203125,151.65101623535156,0.13972757756710052
1415,449.8577880859375,163.30426025390625,0.2684369683265686
1420,477.19915771484375,166.173095703125,0.1808856874704361
1425,479.24920654296875,166.11053466796875,0.43183663487434387
1430,479.5780029296875,166.25299072265625,0.4508017897605896
1435,479.7074279785156,166.61026000976562,0.6072449684143066
1440,479.0097351074219,166.3342742919922,0.5978223085403442
1445,471.77227783203125,164.70761108398438,0.5342938303947449
1450,467.982421875,164.00047302246094,0.5277231931686401
1455,471.9757080078125,164.72537231445312,0.5399023294448853
1460,478.5148010253906,166.19580078125,0.5712084174156189
1465,479.115478515625,166.64993286132812,0.5626198649406433
1470,475.7685546875,165.98828125,0.5265541672706604
1475,478.64349365234375,166.12388610839844,0.5502918362617493
1480,479.0469665527344,166.42251586914062,0.54388028383255
1485,479.93035888671875,166.56658935546875,0.5866835713386536
1490,479.9461669921875,166.52764892578125,0.5864865183830261
1495,479.88116455078125,166.38870239257812,0.589335560798645
1500,480.082763671875,166.43472290039062,0.5790947675704956
1505,479.4224853515625,167.08621215820312,0.5820463299751282
1510,477.9639892578125,166.43710327148438,0.5812230110168457
1515,470.5704345703125,164.67333984375,0.43126624822616577
1520,470.07244873046875,165.29168701171875,0.43188297748565674
1525,468.0076904296875,166.35342407226562,0.48616811633110046
1530,449.0244140625,168.29122924804688,0.40389448404312134
1535,448.6426086425781,170.21331787109375,0.32933399081230164
1540,444.9483642578125,166.5155487060547,0.1462085098028183
1545,405.537109375,150.34454345703125,0.3916569948196411
1610,894.5789184570312,147.85154724121094,0.1278555542230606
1620,859.9156494140625,155.61007690429688,0.28650909662246704
1625,876.428955078125,158.05545043945312,0.3513195216655731
1630,893.2860107421875,160.70327758789062,0.494365930557251
1635,980.7567749023438,148.8311767578125,0.48584502935409546
1640,1245.2054443359375,115.95388412475586,0.2652320861816406
1660,188.477294921875,234.12985229492188,0.11170674115419388
1690,494.1368713378906,151.7724609375,0.2659815549850464
1740,921.8392333984375,128.9804229736328,0.17403192818164825
1745,921.85400390625,130.84352111816406,0.36322879791259766
1755,1034.33935546875,117.41009140014648,0.4067181348800659
1825,448.84063720703125,148.2913055419922,0.40394335985183716
1840,384.6479187011719,156.82452392578125,0.24808935821056366
1855,185.76715087890625,278.05584716796875,0.11836861819028854
1860,397.09600830078125,135.96206665039062,0.20790937542915344
1910,256.7917785644531,131.0870361328125,0.21859011054039001
1915,345.3331604003906,147.34475708007812,0.3638989329338074
1920,251.06072998046875,131.953125,0.42862948775291443
1925,301.92449951171875,141.483642578125,0.3827793598175049
1930,267.9189758300781,133.65304565429688,0.31948763132095337
1960,172.0633087158203,121.56756973266602,0.15520203113555908
1975,209.38800048828125,114.49261474609375,0.3489587903022766
2000,1020.278076171875,101.78675842285156,0.28679129481315613
2015,1013.3461303710938,189.75730895996094,0.23736870288848877
2020,919.133544921875,213.34036254882812,0.1087455153465271
2025,858.7347412109375,177.36923217773438,0.37871307134628296
2030,885.4332275390625,162.788330078125,0.4709984064102173
2035,890.7501220703125,158.26507568359375,0.520636260509491
2040,837.786376953125,163.97036743164062,0.4328526556491852
2045,844.2804565429688,159.7982177734375,0.4371614158153534
2050,838.25048828125,160.00894165039062,0.35924777388572693
2055,807.1092529296875,170.293701171875,0.38618412613868713
2060,804.4634399414062,215.53994750976562,0.23059497773647308
2065,800.9757080078125,173.40835571289062,0.5133997201919556
2070,800.9617919921875,173.33016967773438,0.5075975656509399
2075,800.532958984375,174.4303741455078,0.5685386657714844
2080,802.6865234375,174.20835876464844,0.3615292012691498
2085,802.637451171875,173.4447784423828,0.3628649115562439
2090,804.753662109375,171.9258575439453,0.4089641869068146
2095,807.62109375,170.12579345703125,0.5107290744781494
2100,804.52978515625,173.36798095703125,0.38719236850738525
2105,802.9678955078125,173.69708251953125,0.4050230383872986
2110,805.743896484375,224.70553588867188,0.12830279767513275
2115,801.6353759765625,175.18551635742188,0.382084459066391
2120,801.750244140625,175.12600708007812,0.3760400414466858
2125,802.598388671875,174.14364624023438,0.2751207947731018
2130,803.3580322265625,171.52639770507812,0.21638566255569458
2135,803.3515625,174.37646484375,0.24199819564819336
2140,804.7606201171875,178.998291015625,0.2822186052799225
2145,803.8580322265625,185.12127685546875,0.40201765298843384
2150,800.7838134765625,173.7794189453125,0.41257429122924805
2155,798.3150634765625,171.50921630859375,0.5624764561653137
2160,804.58984375,165.86495971679688,0.5097789168357849
2165,818.966796875,153.4549102783203,0.10529810190200806
2170,832.0238037109375,155.14837646484375,0.4660417139530182
2175,847.471923828125,153.83860778808594,0.4951240122318268
2180,819.4410400390625,165.50042724609375,0.27182573080062866
2185,803.8014526367188,172.4084014892578,0.23138687014579773
2190,802.267822265625,173.08795166015625,0.2980208992958069
2195,801.4361572265625,174.53158569335938,0.46643900871276855
2200,802.7872314453125,172.231201171875,0.23171353340148926
2205,803.5665893554688,211.72360229492188,0.2419804334640503
2210,802.9222412109375,181.3919219970703,0.3249138295650482
2215,803.6362915039062,177.91104125976562,0.3575427532196045
2220,802.45166015625,185.06143188476562,0.382222980260849
2225,797.30322265625,177.50001525878906,0.5477182865142822
2230,789.6937866210938,183.03598022460938,0.41151151061058044
2235,781.928955078125,188.03919982910156,0.557763397693634
2240,756.6021728515625,181.25363159179688,0.18559472262859344
2245,717.735595703125,187.11764526367188,0.5636589527130127
2250,699.5174560546875,187.67630004882812,0.5327156782150269
2255,693.5169677734375,237.66071319580078,0.16626174747943878
2260,676.037841796875,195.88336181640625,0.415850430727005
2265,645.5497436523438,248.34536743164062,0.17995969951152802
2270,647.7716064453125,204.66989135742188,0.4949616491794586
2275,729.182861328125,175.57398986816406,0.4868885576725006
2280,816.0748291015625,157.37249755859375,0.3267793655395508
2335,718.8826904296875,144.77780151367188,0.3763916492462158
2345,717.3995361328125,175.8350830078125,0.5182152390480042
2350,766.6622314453125,182.1909637451172,0.4722515344619751
2425,444.366455078125,145.12722778320312,0.30444198846817017
2430,428.80120849609375,143.70315551757812,0.13377755880355835
2445,478.99371337890625,167.75204467773438,0.14672593772411346
2450,479.6678161621094,167.93577575683594,0.38120201230049133
2455,479.9177551269531,167.9426727294922,0.4049382209777832
2460,476.68359375,167.466064453125,0.4845970869064331
2465,466.72430419921875,165.23764038085938,0.3772498071193695
2470,467.8509521484375,165.07687377929688,0.48736459016799927
2475,471.3760986328125,164.92999267578125,0.36709898710250854
2480,476.1501770019531,167.12298583984375,0.43489086627960205
2485,478.76519775390625,168.51364135742188,0.4732661247253418
2490,479.718017578125,172.54794311523438,0.5689949989318848
2495,479.5413513183594,168.19378662109375,0.5495579838752747
2500,479.83709716796875,168.19387817382812,0.5396656394004822
2505,479.81085205078125,168.0806884765625,0.5478068590164185
2510,479.7623291015625,168.4402313232422,0.5617135763168335
2515,479.70098876953125,168.3260955810547,0.557792603969574
2520,479.66571044921875,168.67623901367188,0.6159723401069641
2525,479.2539367675781,168.6568603515625,0.5726609230041504
2530,479.52398681640625,168.77174377441406,0.6141173839569092
2535,477.8921813964844,168.23260498046875,0.5806899666786194
2540,473.0328369140625,166.526123046875,0.4860478341579437
2545,474.4665222167969,166.40045166015625,0.48971816897392273
2550,472.4457092285156,166.9967498779297,0.4630475342273712
2555,459.9750061035156,168.66685485839844,0.5286503434181213
2560,406.8750305175781,162.89566040039062,0.4586470127105713
2565,348.07501220703125,156.5749969482422,0.25121062994003296
2570,308.16876220703125,145.05255126953125,0.11131169646978378
2580,246.59339904785156,148.7385711669922,0.28110426664352417
2585,285.39691162109375,155.3608856201172,0.10663361847400665
2600,344.3115539550781,150.8018035888672,0.18133944272994995
2605,267.70025634765625,135.82644653320312,0.3594939112663269
2640,1258.6187744140625,89.16250610351562,0.10663243383169174
2665,1033.8161315917969,171.23362731933594,0.16242609918117523
2680,957.614990234375,117.33079528808594,0.10293620079755783
2685,924.981689453125,131.20631408691406,0.10997334122657776
2690,829.8438110351562,127.53425598144531,0.2283589243888855
2700,726.4259033203125,187.34561157226562,0.2528974115848541
2705,731.3353271484375,187.02203369140625,0.5020380020141602
2710,719.6212158203125,188.50552368164062,0.5503036379814148
