frame,x1,y1,x2,y2,conf
626,504.73,296.44,518.96,322.5,0.728
627,493.41,321.3,508.49,349.19,0.709
628,482.1,346.16,498.03,375.89,0.691
629,470.78,371.02,487.57,402.59,0.672
630,459.46,395.89,477.11,429.29,0.653
631,448.14,420.75,466.65,455.99,0.634
632,436.83,445.61,456.18,482.69,0.615
633,526.2,428.44,545.17,462.7,0.612
634,615.57,411.28,634.15,442.7,0.609
635,704.94,394.11,723.14,422.71,0.605
636,744.73,399.75,762.3,428.43,0.598
637,784.52,405.39,801.45,434.15,0.592
638,824.32,411.03,840.61,439.86,0.585
639,864.11,416.67,879.76,445.58,0.578
640,827.05,385.06,842.28,413.02,0.569
641,789.99,353.46,804.8,380.46,0.559
642,752.93,321.86,767.32,347.9,0.549
643,715.87,290.25,729.84,315.34,0.539
644,678.81,258.65,692.36,282.78,0.53
645,641.75,227.05,654.88,250.22,0.52
646,623.33,230.38,636.73,254.01,0.562
647,604.91,233.71,618.58,257.81,0.604
648,586.49,237.03,600.43,261.6,0.646
649,568.07,240.36,582.28,265.39,0.688
650,549.65,243.69,564.13,269.19,0.73
651,531.23,247.02,545.98,272.98,0.772
652,517.59,245.3,531.79,270.19,0.685
653,521.03,243.46,534.94,268.03,0.672
654,524.46,241.61,538.09,265.87,0.658
655,527.9,239.77,541.25,263.71,0.644
656,531.33,237.93,544.4,261.55,0.63
657,534.77,236.09,547.55,259.38,0.617
658,538.2,234.25,550.7,257.22,0.603
659,541.64,232.41,553.86,255.06,0.589
660,545.07,230.56,557.01,252.9,0.575
661,548.51,228.72,560.16,250.74,0.561
662,551.94,226.88,563.32,248.57,0.548
663,555.38,225.04,566.47,246.41,0.534
664,558.81,223.2,569.62,244.25,0.52
665,562.25,221.36,572.77,242.09,0.506
666,602.89,261.49,614.49,284.53,0.529
667,643.53,301.63,656.2,326.97,0.553
668,684.18,341.77,697.92,369.41,0.576
669,724.82,381.9,739.63,411.85,0.599
670,765.46,422.04,781.34,454.29,0.622
671,773.48,412.22,788.93,443.06,0.615
672,781.49,402.4,796.51,431.83,0.608
673,789.51,392.58,804.1,420.61,0.601
674,797.53,382.76,811.68,409.38,0.594
675,805.54,372.94,819.27,398.16,0.586
676,813.56,363.12,826.85,386.93,0.579
677,821.57,353.3,834.44,375.7,0.572
678,775.35,332.57,788.0,354.52,0.587
679,729.12,311.84,741.57,333.35,0.602
680,682.89,291.1,695.13,312.17,0.617
681,636.67,270.37,648.69,290.99,0.632
682,590.44,249.63,602.26,269.81,0.648
683,544.21,228.9,555.82,248.63,0.663
684,497.99,208.17,509.39,227.46,0.678
685,487.82,217.42,499.69,236.34,0.653
686,477.66,226.68,490.0,245.22,0.627
687,497.62,229.93,510.41,249.54,0.631
688,517.58,233.19,530.83,253.87,0.634
689,537.53,236.44,551.24,258.2,0.637
690,557.49,239.7,571.66,262.52,0.641
691,577.45,242.96,592.07,266.85,0.644
692,597.41,246.21,612.48,271.17,0.647
693,617.37,249.47,632.9,275.5,0.651
694,637.32,252.72,653.31,279.83,0.654
695,657.28,255.98,673.73,284.15,0.657
696,677.24,259.24,694.14,288.48,0.661
697,697.2,262.49,714.56,292.8,0.664
698,717.16,265.75,734.97,297.13,0.668
699,737.11,269.01,755.38,301.46,0.671
700,757.07,272.26,775.8,305.78,0.674
701,777.03,275.52,796.21,310.11,0.678
702,820.56,263.43,834.78,284.12,0.538
703,876.93,260.44,891.02,281.07,0.545
704,933.3,257.45,947.26,278.02,0.553
705,989.67,254.46,1003.49,274.97,0.56
706,998.1,279.54,1013.89,300.21,0.602
707,965.99,276.38,980.77,296.74,0.608
708,933.88,273.23,947.65,293.27,0.613
709,901.77,270.07,914.54,289.8,0.619
710,821.55,295.55,834.84,316.18,0.628
711,741.33,321.03,755.14,342.55,0.637
712,661.12,346.51,675.44,368.92,0.647
713,580.9,371.99,595.74,395.29,0.656
714,611.26,402.08,628.23,430.73,0.773
715,580.19,355.05,594.64,379.38,0.672
716,549.12,308.02,561.05,328.04,0.572
717,517.04,308.29,528.68,328.94,0.558
718,484.95,308.56,496.31,329.83,0.543
719,452.87,308.82,463.94,330.73,0.528
720,482.38,351.57,495.46,373.31,0.618
721,511.89,394.31,526.98,415.89,0.709
722,560.24,353.35,574.47,375.48,0.673
723,608.59,312.4,621.95,335.08,0.637
724,550.24,299.09,562.7,320.21,0.644
725,491.88,285.78,503.45,305.34,0.65
726,433.52,272.48,444.2,290.48,0.656
727,437.36,305.8,448.77,325.41,0.658
728,441.19,339.13,453.34,360.35,0.659
729,445.02,372.46,457.92,395.29,0.66
730,448.86,405.78,462.49,430.23,0.662
731,510.74,381.77,523.98,405.58,0.643
732,572.62,357.76,585.48,380.94,0.625
733,634.5,333.75,646.98,356.29,0.607
734,696.38,309.74,708.47,331.65,0.588
735,758.26,285.73,769.97,307.01,0.57
736,796.92,301.12,809.16,322.29,0.56
737,835.57,316.52,848.34,337.57,0.549
738,874.23,331.91,887.53,352.86,0.539
739,912.89,347.3,926.72,368.14,0.529
740,930.32,346.74,945.7,374.73,0.528
741,932.12,348.79,945.28,370.99,0.57
742,923.01,334.77,939.6,360.09,0.774
743,923.07,328.12,940.26,352.98,0.65
744,870.29,322.04,886.7,346.05,0.634
745,817.51,315.96,833.13,339.13,0.618
746,764.73,309.88,779.56,332.2,0.602
747,711.96,303.8,726.0,325.28,0.586
748,659.18,297.72,672.43,318.35,0.57
749,606.4,291.65,618.87,311.42,0.553
750,602.05,292.77,614.45,312.66,0.554
751,597.7,293.89,610.04,313.9,0.554
752,593.35,295.01,605.63,315.14,0.554
753,589.0,296.13,601.22,316.37,0.554
754,584.66,297.25,596.8,317.61,0.555
755,580.31,298.38,592.39,318.85,0.555
756,575.96,299.5,587.98,320.09,0.555
757,571.61,300.62,583.57,321.32,0.555
758,567.26,301.74,579.16,322.56,0.555
759,562.91,302.86,574.74,323.8,0.556
760,558.56,303.98,570.33,325.04,0.556
761,554.21,305.11,565.92,326.28,0.556
762,549.86,306.23,561.51,327.51,0.556
763,545.51,307.35,557.1,328.75,0.556
764,541.16,308.47,552.68,329.99,0.557
765,536.81,309.59,548.27,331.23,0.557
766,532.46,310.71,543.86,332.46,0.557
767,528.11,311.83,539.45,333.7,0.557
768,523.76,312.96,535.04,334.94,0.557
769,519.41,314.08,530.62,336.18,0.558
770,515.06,315.2,526.21,337.42,0.558
771,510.71,316.32,521.8,338.65,0.558
772,506.36,317.44,517.39,339.89,0.558
773,502.02,318.56,512.98,341.13,0.559
774,497.67,319.69,508.56,342.37,0.559
775,493.32,320.81,504.15,343.6,0.559
776,488.97,321.93,499.74,344.84,0.559
777,484.62,323.05,495.33,346.08,0.559
778,436.55,345.04,447.56,369.7,0.571
779,388.48,367.03,399.8,393.33,0.583
780,410.83,362.75,422.76,387.82,0.574
781,433.18,358.47,445.72,382.32,0.565
782,455.53,354.19,468.69,376.81,0.556
783,477.88,349.91,491.65,371.31,0.546
784,489.45,317.58,506.36,343.56,0.628
785,501.01,285.25,521.08,315.81,0.71
786,593.83,318.63,608.29,341.32,0.705
787,646.41,333.14,660.76,356.71,0.701
788,698.99,347.65,713.23,372.09,0.696
789,751.58,362.15,765.71,387.47,0.692
790,804.16,376.66,818.18,402.85,0.688
791,856.74,391.17,870.65,418.24,0.683
792,909.32,405.68,923.13,433.62,0.679
793,961.9,420.19,975.6,449.0,0.674
794,871.41,383.75,885.06,411.53,0.659
795,780.91,347.31,794.52,374.07,0.644
796,690.41,310.86,703.99,336.6,0.628
797,599.91,274.42,613.45,299.13,0.613
798,509.41,237.98,522.91,261.67,0.598
799,418.92,201.53,432.37,224.2,0.582
800,416.22,199.11,429.09,222.17,0.828
801,416.22,196.91,429.27,220.21,0.692
802,418.16,195.29,430.19,217.34,0.7
803,418.83,194.23,431.62,215.32,0.632
804,421.31,192.38,433.95,213.62,0.612
805,429.12,192.04,441.18,212.87,0.622
806,436.93,191.7,448.4,212.11,0.632
807,447.41,193.89,460.0,214.49,0.605
808,452.37,195.71,465.02,216.48,0.59
809,457.33,197.53,470.04,218.47,0.575
810,462.29,199.35,475.06,220.46,0.561
811,467.25,201.16,480.08,222.45,0.546
812,472.21,202.98,485.1,224.44,0.531
813,477.17,204.8,490.12,226.42,0.516
814,472.57,205.85,485.82,227.03,0.568
815,467.97,206.9,481.53,227.64,0.619
816,463.37,207.95,477.24,228.25,0.67
817,456.75,209.29,468.56,227.49,0.546
818,437.55,208.47,449.51,226.92,0.543
819,418.35,207.65,430.46,226.35,0.54
820,399.15,206.83,411.4,225.77,0.537
821,379.95,206.01,392.35,225.2,0.535
822,360.75,205.2,373.3,224.63,0.532
823,341.55,204.38,354.25,224.05,0.529
824,322.35,203.56,335.2,223.48,0.527
825,303.15,202.74,316.14,222.91,0.524
826,288.7,228.42,301.14,248.38,0.71
827,375.02,243.56,387.67,264.16,0.685
828,461.33,258.71,474.21,279.95,0.66
829,547.65,273.86,560.74,295.73,0.635
830,605.73,207.45,618.97,227.33,0.637
831,602.0,202.37,614.96,222.6,0.629
832,598.26,197.28,610.95,217.86,0.621
833,594.53,192.2,606.94,213.12,0.614
834,590.8,187.11,602.94,208.38,0.606
835,587.07,182.03,598.93,203.65,0.598
836,583.34,176.94,594.92,198.91,0.591
837,579.61,171.86,590.91,194.17,0.583
838,539.34,172.49,551.23,193.71,0.61
839,499.07,173.11,511.56,193.25,0.636
840,458.8,173.74,471.89,192.79,0.663
841,447.52,214.66,461.7,235.52,0.602
842,521.93,216.63,535.86,237.98,0.595
843,596.34,218.6,610.02,240.43,0.588
844,670.75,220.57,684.18,242.88,0.582
845,745.15,222.53,758.34,245.33,0.575
846,819.56,224.5,832.5,247.78,0.568
847,893.97,226.47,906.66,250.23,0.561
848,968.38,228.44,980.82,252.69,0.555
849,1042.78,230.41,1054.98,255.14,0.548
850,959.53,277.1,972.59,302.49,0.573
851,876.28,323.78,890.2,349.84,0.597
852,793.03,370.46,807.81,397.19,0.622
853,709.77,417.15,725.42,444.54,0.646
854,626.52,463.83,643.03,491.89,0.671
855,543.27,510.51,560.65,539.24,0.695
856,460.02,557.19,478.26,586.59,0.72
857,538.5,556.63,559.31,589.07,0.701
858,616.98,556.07,640.37,591.55,0.682
859,637.66,512.16,657.71,551.27,0.832
860,675.48,468.69,693.66,503.24,0.797
861,713.29,425.21,729.62,455.22,0.762
862,751.1,381.74,765.57,407.19,0.727
863,671.5,417.13,686.71,442.22,0.745
864,591.89,452.51,607.84,477.25,0.762
865,586.14,433.06,601.93,457.78,0.746
866,580.39,413.61,596.02,438.3,0.729
867,574.63,394.16,590.1,418.83,0.713
868,568.88,374.71,584.19,399.35,0.696
869,563.13,355.26,578.28,379.88,0.68
870,557.37,335.81,572.36,360.4,0.664
871,551.62,316.36,566.45,340.93,0.647
872,545.87,296.91,560.54,321.45,0.631
873,540.12,277.46,554.62,301.98,0.614
874,534.36,258.01,548.71,282.5,0.598
875,528.61,238.56,542.8,263.03,0.581
876,522.86,219.11,536.88,243.55,0.565
877,517.1,199.66,530.97,224.08,0.548
878,512.52,213.94,523.0,233.08,0.518
879,512.16,220.34,522.98,239.65,0.529
880,511.79,226.73,522.95,246.23,0.539
881,511.42,233.13,522.93,252.81,0.55
882,511.05,239.53,522.9,259.39,0.561
883,510.69,245.92,522.88,265.96,0.571
884,510.32,252.32,522.85,272.54,0.582
885,509.95,258.71,522.83,279.12,0.593
886,509.59,265.11,522.81,285.7,0.603
887,509.22,271.5,522.78,292.27,0.614
888,536.44,310.26,551.31,333.46,0.678
889,563.67,349.02,579.85,374.65,0.742
890,636.82,360.66,652.48,385.93,0.733
891,709.97,372.3,725.11,397.21,0.725
892,783.12,383.94,797.75,408.48,0.716
893,856.28,395.58,870.38,419.76,0.707
894,929.43,407.22,943.02,431.04,0.699
895,897.28,385.22,910.65,408.77,0.677
896,865.14,363.23,878.27,386.5,0.654
897,832.99,341.24,845.9,364.23,0.632
898,800.84,319.24,813.53,341.96,0.609
899,785.31,321.41,798.03,343.95,0.614
900,769.79,323.58,782.53,345.94,0.619
901,754.26,325.75,767.03,347.93,0.624
902,738.73,327.92,751.53,349.93,0.628
903,723.2,330.09,736.03,351.92,0.633
904,707.68,332.26,720.53,353.91,0.638
905,692.15,334.43,705.03,355.9,0.642
906,647.17,345.84,661.45,367.32,0.585
907,602.2,357.25,617.87,378.75,0.527
908,588.35,346.41,603.52,369.28,0.553
909,574.5,335.57,589.17,359.81,0.58
910,560.66,324.73,574.81,350.35,0.606
911,546.81,313.89,560.46,340.88,0.632
912,567.39,323.62,581.48,349.72,0.614
913,587.97,333.36,602.51,358.56,0.597
914,608.55,343.09,623.53,367.41,0.579
915,629.14,352.82,644.55,376.25,0.561
916,654.14,336.2,668.94,358.65,0.572
917,679.14,319.58,693.32,341.04,0.584
918,704.15,302.95,717.7,323.44,0.595
919,729.15,286.33,742.09,305.84,0.606
920,754.16,269.71,766.47,288.24,0.618
921,768.0,268.98,780.01,287.85,0.635
922,781.85,268.26,793.54,287.47,0.652
923,795.7,267.54,807.08,287.08,0.669
924,809.55,266.82,820.62,286.7,0.686
925,823.4,266.09,834.15,286.31,0.704
926,837.25,265.37,847.69,285.92,0.721
927,821.04,281.29,831.59,301.95,0.714
928,804.84,297.21,815.48,317.97,0.707
929,788.63,313.12,799.38,333.99,0.701
930,772.43,329.04,783.28,350.01,0.694
931,756.22,344.96,767.18,366.04,0.687
932,787.3,327.6,799.53,347.91,0.702
933,791.1,339.78,804.26,360.52,0.657
934,794.89,351.96,808.98,373.12,0.613
935,798.69,364.15,813.71,385.73,0.568
936,796.2,339.71,812.39,364.19,0.67
937,770.88,350.45,787.06,374.52,0.646
938,745.56,361.18,761.74,384.85,0.621
939,720.25,371.92,736.41,395.18,0.596
940,694.93,382.66,711.09,405.5,0.572
941,669.61,393.39,685.76,415.83,0.547
942,672.44,343.34,688.57,364.89,0.799
943,670.0,324.22,683.97,347.42,0.749
944,690.05,309.0,703.8,332.13,0.746
945,710.1,293.78,723.63,316.83,0.743
946,730.16,278.56,743.46,301.54,0.74
947,750.21,263.34,763.29,286.25,0.737
948,770.26,248.12,783.12,270.96,0.734
949,790.31,232.91,802.95,255.66,0.731
950,810.36,217.69,822.78,240.37,0.728
951,830.41,202.47,842.61,225.08,0.725
952,850.46,187.25,862.44,209.79,0.722
953,878.95,192.13,895.14,214.47,0.509
954,886.46,203.38,902.54,225.54,0.513
955,893.98,214.64,909.94,236.6,0.517
956,901.5,225.9,917.35,247.67,0.521
957,909.02,237.15,924.75,258.74,0.525
958,916.54,248.41,932.15,269.8,0.529
959,924.06,259.66,939.55,280.87,0.533
960,931.58,270.92,946.95,291.94,0.536
961,939.1,282.18,954.35,303.0,0.54
962,946.61,293.43,961.76,314.07,0.544
963,954.13,304.69,969.16,325.14,0.548
964,961.65,315.95,976.56,336.2,0.552
965,921.0,318.99,935.27,340.84,0.551
966,880.34,322.03,893.98,345.48,0.549
967,790.64,334.41,804.64,352.73,0.502
968,806.36,330.38,820.35,349.14,0.518
969,822.07,326.35,836.06,345.54,0.534
970,837.79,322.32,851.76,341.94,0.55
971,853.51,318.29,867.47,338.35,0.565
972,869.23,314.26,883.18,334.75,0.581
973,884.95,310.23,898.88,331.15,0.597
974,900.66,306.19,914.59,327.55,0.613
975,916.38,302.16,930.3,323.96,0.629
976,932.1,298.13,946.01,320.36,0.645
977,947.82,294.1,961.71,316.76,0.661
978,881.69,289.81,895.8,312.65,0.653
979,815.55,285.53,829.89,308.53,0.645
980,749.42,281.24,763.98,304.42,0.637
981,683.29,276.95,698.06,300.3,0.629
982,617.16,272.66,632.15,296.19,0.621
983,551.03,268.37,566.24,292.08,0.613
984,484.89,264.08,500.33,287.96,0.605
985,418.76,259.79,434.41,283.85,0.597
986,352.63,255.5,368.5,279.73,0.589
987,340.13,269.08,356.14,293.97,0.609
988,327.63,282.65,343.79,308.2,0.63
989,315.12,296.22,331.43,322.44,0.65
990,302.62,309.8,319.07,336.67,0.67
991,290.12,323.37,306.71,350.91,0.69
992,277.61,336.94,294.35,365.14,0.711
993,265.11,350.52,282.0,379.38,0.731
994,252.61,364.09,269.64,393.61,0.751
995,240.11,377.66,257.28,407.85,0.771
996,227.6,391.23,244.92,422.08,0.792
997,226.54,383.31,240.9,405.74,0.759
998,232.96,393.72,250.24,421.7,0.742
999,239.39,404.13,259.58,437.66,0.724
1000,245.81,414.54,268.92,453.63,0.707
1001,208.23,382.17,223.96,407.64,0.558
1002,188.69,371.77,205.36,397.98,0.563
1003,169.15,361.37,186.76,388.33,0.568
1004,149.61,350.97,168.16,378.68,0.574
1005,130.07,340.57,149.56,369.02,0.579
1006,221.71,373.56,242.06,404.64,0.573
1007,313.35,406.56,334.56,440.25,0.567
1008,404.99,439.55,427.07,475.86,0.561
1009,496.63,472.54,519.57,511.48,0.554
1010,588.27,505.54,612.07,547.09,0.548
1011,679.92,538.53,704.57,582.71,0.542
1012,771.56,571.52,797.07,618.32,0.536
1013,747.41,504.83,767.14,535.45,0.651
1014,742.4,491.62,761.81,521.83,0.646
1015,737.39,478.41,756.48,508.21,0.641
1016,732.39,465.2,751.15,494.6,0.636
1017,727.38,451.99,745.82,480.98,0.632
1018,722.38,438.78,740.5,467.36,0.627
1019,717.37,425.57,735.17,453.74,0.622
1020,712.37,412.36,729.84,440.13,0.618
1021,707.36,399.15,724.51,426.51,0.613
1022,702.36,385.94,719.18,412.89,0.608
1023,697.35,372.73,713.85,399.27,0.603
1024,692.35,359.52,708.53,385.65,0.599
1025,687.34,346.31,703.2,372.04,0.594
1026,682.33,333.1,697.87,358.42,0.589
1027,677.33,319.89,692.54,344.8,0.585
1028,672.32,306.68,687.21,331.18,0.58
1029,667.32,293.47,681.89,317.57,0.575
1030,662.31,280.26,676.56,303.95,0.57
1031,657.31,267.05,671.23,290.33,0.566
1032,652.3,253.84,665.9,276.71,0.561
1033,647.3,240.63,660.57,263.1,0.556
1034,642.29,227.42,655.25,249.48,0.552
1035,661.05,242.28,674.07,264.62,0.554
1036,679.81,257.15,692.89,279.77,0.557
1037,698.57,272.01,711.72,294.91,0.559
1038,717.33,286.87,730.54,310.06,0.562
1039,736.09,301.74,749.37,325.2,0.565
1040,754.85,316.6,768.19,340.34,0.567
1041,773.61,331.46,787.02,355.49,0.57
1042,727.32,324.48,741.38,348.98,0.596
1043,681.02,317.49,695.75,342.46,0.623
1044,634.73,310.5,650.12,335.95,0.649
1045,588.43,303.52,604.49,329.44,0.676
1046,542.14,296.53,558.86,322.93,0.702
1047,495.84,289.55,513.23,316.42,0.728
1048,528.41,300.42,544.13,325.22,0.682
1049,560.98,311.3,575.02,334.02,0.636
1050,580.9,312.91,596.96,337.93,0.706
1051,600.82,314.51,618.9,341.85,0.775
1052,633.55,318.08,651.17,346.25,0.797
1053,649.77,320.35,667.43,349.15,0.836
1054,698.23,330.83,713.71,356.11,0.724
1055,707.23,336.47,725.11,364.68,0.791
1056,717.32,342.21,732.58,365.37,0.77
1057,715.97,343.14,730.89,367.16,0.588
1058,708.62,348.84,725.23,371.78,0.514
1059,696.69,351.65,713.66,375.01,0.524
1060,684.75,354.47,702.08,378.23,0.535
1061,672.81,357.29,690.51,381.45,0.546
1062,655.91,362.03,671.14,385.72,0.748
1063,645.85,365.79,660.97,389.5,0.678
1064,635.79,369.55,650.81,393.28,0.608
1065,635.86,369.26,651.13,393.32,0.645
1066,659.58,389.59,675.54,415.86,0.664
1067,683.31,409.93,699.94,438.41,0.682
1068,707.03,430.26,724.35,460.95,0.7
1069,730.76,450.59,748.76,483.49,0.718
1070,754.48,470.92,773.16,506.04,0.736
1071,778.21,491.25,797.57,528.58,0.754
1072,780.36,487.91,800.82,526.35,0.655
1073,765.78,466.44,785.48,502.37,0.677
1074,751.2,444.96,770.14,478.39,0.698
1075,736.62,423.49,754.81,454.41,0.72
1076,722.04,402.01,739.47,430.43,0.741
1077,707.46,380.54,724.13,406.45,0.762
1078,692.88,359.07,708.8,382.47,0.784
1079,696.3,355.45,712.73,379.69,0.667
1080,699.73,351.84,716.65,376.91,0.55
1081,701.03,349.03,717.65,375.02,0.592
1082,702.33,346.21,718.64,373.14,0.633
1083,693.32,344.71,711.65,373.81,0.719
1084,684.31,343.2,704.66,374.48,0.805
1085,681.33,346.37,703.58,380.8,0.806
1086,678.71,350.18,700.48,381.05,0.812
1087,682.24,351.39,701.3,381.1,0.776
1088,683.44,354.78,700.37,383.43,0.779
1089,683.01,350.38,701.76,384.18,0.736
1090,684.37,353.54,704.35,384.03,0.857
1091,684.35,354.74,703.98,385.94,0.752
1092,687.58,355.04,705.66,385.08,0.889
1093,701.73,355.28,718.17,384.01,0.728
1094,715.88,355.51,730.68,382.94,0.567
1095,724.76,353.26,740.27,380.45,0.675
1096,746.14,345.73,763.32,376.09,0.523
1097,774.08,343.2,789.39,368.58,0.758
1098,834.38,333.84,849.69,359.21,0.721
1099,894.68,324.48,909.99,349.84,0.684
1100,954.98,315.11,970.29,340.48,0.646
1101,1015.28,305.75,1030.59,331.11,0.609
1102,1075.58,296.39,1090.89,321.75,0.572
1103,1131.08,298.95,1146.84,323.7,0.543
1104,1186.58,301.5,1202.79,325.66,0.515
1105,1171.67,306.18,1187.89,330.39,0.532
1106,1156.77,310.85,1173.0,335.13,0.549
1107,1141.87,315.52,1158.11,339.86,0.566
1108,1126.97,320.19,1143.22,344.6,0.583
1109,1112.06,324.87,1128.32,349.33,0.6
1110,1097.16,329.54,1113.43,354.07,0.617
1111,1082.26,334.21,1098.54,358.8,0.635
1112,1067.36,338.88,1083.65,363.54,0.652
1113,1052.45,343.56,1068.75,368.27,0.669
1114,1037.55,348.23,1053.86,373.01,0.686
1115,1022.65,352.9,1038.97,377.74,0.703
1116,1007.75,357.57,1024.07,382.48,0.72
1117,992.84,362.25,1009.18,387.21,0.737
1118,977.94,366.92,994.29,391.95,0.754
1119,963.04,371.59,979.4,396.68,0.771
1120,948.14,376.26,964.5,401.42,0.788
1121,943.51,378.54,960.25,404.34,0.783
1122,938.89,380.82,955.99,407.27,0.779
1123,934.26,383.09,951.74,410.19,0.774
1124,929.64,385.37,947.48,413.12,0.769
1125,925.02,387.65,943.23,416.04,0.764
1126,920.39,389.92,938.97,418.96,0.759
1127,915.77,392.2,934.72,421.89,0.754
1128,911.14,394.48,930.46,424.81,0.749
1129,906.52,396.75,926.21,427.74,0.745
1130,901.89,399.03,921.95,430.66,0.74
1131,897.27,401.31,917.7,433.59,0.735
1132,892.65,403.58,913.44,436.51,0.73
1133,888.02,405.86,909.19,439.44,0.725
1134,867.96,412.3,889.84,446.28,0.571
1135,845.0,417.71,867.8,448.31,0.7
1136,823.74,421.29,844.56,454.39,0.837
1137,803.39,423.67,826.95,458.46,0.712
1138,787.32,418.83,810.31,454.36,0.615
1139,771.24,413.99,793.67,450.26,0.517
1140,771.14,413.77,793.67,450.33,0.522
1141,769.44,402.12,789.89,433.83,0.87
1142,775.95,389.58,796.26,420.71,0.847
1143,798.64,373.43,815.6,401.3,0.829
1144,813.51,365.56,830.68,393.93,0.778
1145,863.05,346.63,877.61,372.53,0.753
1146,905.44,347.79,920.35,374.04,0.754
1147,947.83,348.95,963.08,375.56,0.756
1148,990.22,350.11,1005.82,377.07,0.757
1149,1032.61,351.27,1048.55,378.59,0.758
1150,1075.0,352.42,1091.28,380.11,0.76
1151,1117.39,353.58,1134.02,381.62,0.761
1152,1159.78,354.74,1176.75,383.14,0.763
1153,1202.17,355.9,1219.48,384.65,0.764
1154,1196.13,356.45,1212.81,383.28,0.805
1155,1189.53,357.33,1204.49,382.85,0.679
1156,1168.92,353.27,1184.67,378.93,0.702
1157,1162.84,351.99,1178.06,377.16,0.646
1158,1156.76,350.72,1171.44,375.4,0.591
1159,1154.56,352.03,1168.93,376.43,0.628
1160,1163.16,352.41,1176.43,376.42,0.672
1161,1171.75,352.79,1183.93,376.41,0.716
1162,1174.44,349.94,1186.84,373.11,0.688
1163,1177.13,347.1,1189.74,369.82,0.659
1164,1179.82,344.25,1192.64,366.52,0.63
1165,1182.51,341.4,1195.55,363.22,0.602
1166,1185.2,338.55,1198.45,359.93,0.573
1167,1187.89,335.71,1201.36,356.63,0.544
1168,1190.58,332.86,1204.26,353.33,0.515
1169,1205.19,333.88,1219.42,355.0,0.632
1170,1219.8,334.89,1234.59,356.66,0.748
1171,1237.52,339.64,1250.4,360.85,0.668
1172,1234.25,336.97,1247.09,358.16,0.666
1173,1230.99,334.29,1243.79,355.47,0.663
1174,1227.72,331.61,1240.49,352.79,0.66
1175,1224.45,328.94,1237.19,350.1,0.657
1176,1221.19,326.26,1233.88,347.41,0.655
1177,1217.92,323.59,1230.58,344.72,0.652
1178,1214.65,320.91,1227.28,342.03,0.649
1179,1211.38,318.23,1223.98,339.34,0.646
1180,1208.12,315.56,1220.67,336.66,0.644
1181,1204.85,312.88,1217.37,333.97,0.641
1182,1201.58,310.21,1214.07,331.28,0.638
1183,1198.32,307.53,1210.77,328.59,0.635
1184,1195.05,304.85,1207.47,325.9,0.633
1185,1191.78,302.18,1204.16,323.21,0.63
1186,1188.52,299.5,1200.86,320.52,0.627
1187,1185.25,296.83,1197.56,317.84,0.624
1188,1181.98,294.15,1194.26,315.15,0.622
1189,1178.72,291.47,1190.95,312.46,0.619
1190,1175.45,288.8,1187.65,309.77,0.616
1191,1172.18,286.12,1184.35,307.08,0.613
1192,1168.92,283.45,1181.05,304.39,0.611
1193,1165.65,280.77,1177.74,301.7,0.608
1194,1162.38,278.09,1174.44,299.02,0.605
1195,1159.12,275.42,1171.14,296.33,0.602
1196,1155.85,272.74,1167.84,293.64,0.6
1197,1152.58,270.06,1164.53,290.95,0.597
1198,1149.31,267.39,1161.23,288.26,0.594
1199,1146.05,264.71,1157.93,285.57,0.591
1200,1142.78,262.04,1154.63,282.89,0.589
1201,1139.51,259.36,1151.33,280.2,0.586
1202,1136.25,256.68,1148.02,277.51,0.583
1203,1132.98,254.01,1144.72,274.82,0.58
1204,1129.71,251.33,1141.42,272.13,0.578
1205,1126.45,248.66,1138.12,269.44,0.575
1206,1123.18,245.98,1134.81,266.75,0.572
1207,1119.91,243.3,1131.51,264.07,0.569
1208,1116.65,240.63,1128.21,261.38,0.567
1209,1113.38,237.95,1124.91,258.69,0.564
1210,1110.11,235.28,1121.6,256.0,0.561
1211,1106.85,232.6,1118.3,253.31,0.558
1212,1103.58,229.92,1115.0,250.62,0.556
1213,1100.31,227.25,1111.7,247.93,0.553
1214,1097.05,224.57,1108.39,245.25,0.55
1215,1093.78,221.9,1105.09,242.56,0.547
1216,1090.51,219.22,1101.79,239.87,0.545
1217,1087.24,216.54,1098.49,237.18,0.542
1218,1087.22,215.76,1099.83,237.05,0.614
1219,1090.02,216.67,1102.64,237.93,0.614
1220,1092.83,217.57,1105.46,238.82,0.613
1221,1095.64,218.47,1108.27,239.7,0.612
1222,1098.45,219.38,1111.09,240.59,0.611
1223,1101.25,220.28,1113.9,241.48,0.61
1224,1104.06,221.19,1116.72,242.36,0.609
1225,1106.87,222.09,1119.53,243.25,0.609
1226,1109.67,223.0,1122.35,244.13,0.608
1227,1112.48,223.9,1125.16,245.02,0.607
1228,1115.29,224.8,1127.98,245.91,0.606
1229,1118.09,225.71,1130.79,246.79,0.605
1230,1120.9,226.61,1133.61,247.68,0.604
1231,1123.71,227.52,1136.42,248.56,0.603
1232,1126.52,228.42,1139.23,249.45,0.603
1233,1129.32,229.32,1142.05,250.34,0.602
1234,1132.13,230.23,1144.86,251.22,0.601
1235,1134.94,231.13,1147.68,252.11,0.6
1236,1137.74,232.04,1150.49,252.99,0.599
1237,1140.55,232.94,1153.31,253.88,0.598
1238,1143.36,233.85,1156.12,254.77,0.598
1239,1146.17,234.75,1158.94,255.65,0.597
