frame,cx,cy,conf
472,800.5956420898438,172.63870239257812,0.5157089829444885
473,800.825439453125,172.68453979492188,0.5358015894889832
474,800.81005859375,172.5519256591797,0.5438131093978882
475,800.3721313476562,173.3511962890625,0.5498044490814209
476,800.3924560546875,173.44277954101562,0.5468870401382446
477,800.455322265625,173.54644775390625,0.5576380491256714
478,800.572509765625,173.65533447265625,0.5470803380012512
479,800.54833984375,173.8984375,0.540779173374176
480,800.5371704101562,173.87539672851562,0.5432182550430298
481,800.559326171875,173.8263397216797,0.541271984577179
482,800.58203125,172.5786895751953,0.5286598205566406
483,800.5664672851562,172.87124633789062,0.5326191186904907
492,800.7003173828125,175.70916748046875,0.5460557341575623
493,800.7574462890625,175.64321899414062,0.5385850667953491
494,800.81689453125,175.60365295410156,0.5301991701126099
495,800.7758178710938,175.62542724609375,0.5351406335830688
512,811.7686767578125,173.61749267578125,0.5687617659568787
513,812.1648559570312,174.427001953125,0.5791054964065552
514,812.2850341796875,173.97186279296875,0.5749199390411377
515,812.19384765625,173.80572509765625,0.5701010823249817
516,812.01611328125,174.07681274414062,0.5626048445701599
517,811.7625732421875,173.8292694091797,0.556530237197876
518,811.4124755859375,173.50979614257812,0.5763824582099915
519,811.3027954101562,173.51950073242188,0.5776968598365784
520,810.2237548828125,174.63365173339844,0.5179775953292847
521,809.49169921875,173.32534790039062,0.5192075371742249
522,808.9320068359375,173.22714233398438,0.5534235239028931
523,808.0479125976562,171.03451538085938,0.5528358221054077
524,807.1263427734375,171.80657958984375,0.5075728297233582
533,806.8123779296875,171.85826110839844,0.5619295239448547
534,807.5411376953125,172.61351013183594,0.5728579163551331
535,807.4315795898438,173.22927856445312,0.5681591629981995
536,807.3172607421875,173.0625,0.5660274028778076
537,806.619140625,171.81494140625,0.5261760950088501
564,805.8473510742188,172.27003479003906,0.5440281629562378
565,807.008056640625,170.99163818359375,0.5936017036437988
566,808.9852294921875,172.7510223388672,0.5871409177780151
567,809.91552734375,172.86611938476562,0.5919693112373352
568,811.480712890625,172.080322265625,0.5777273178100586
569,811.694091796875,171.6358642578125,0.6007784605026245
570,811.712158203125,171.8074951171875,0.6018399000167847
571,811.761474609375,172.1151123046875,0.6050869226455688
572,812.3280029296875,171.69805908203125,0.6040050387382507
573,812.364501953125,171.75045776367188,0.6076347231864929
574,812.2774047851562,173.02032470703125,0.5959572196006775
575,811.1678466796875,172.44989013671875,0.5921010375022888
576,810.6597900390625,173.73388671875,0.5638888478279114
577,809.975341796875,172.98870849609375,0.5674439668655396
578,809.2573852539062,174.062255859375,0.5739809274673462
